일자|시간|구분,공급량
2019-01-01 01 A,1970.2528200933484
2019-01-01 02 A,1834.4127419802362
2019-01-01 03 A,1726.1700738223649
2019-01-01 04 A,1702.3279151607173
2019-01-01 05 A,1920.560980912042
2019-01-01 06 A,2032.452589700085
2019-01-01 07 A,2391.724362112751
2019-01-01 08 A,2927.7980959918714
2019-01-01 09 A,2950.546248469138
2019-01-01 10 A,2916.8795131945335
2019-01-01 11 A,2798.7642524174353
2019-01-01 12 A,2622.791753318348
2019-01-01 13 A,2476.5120837545487
2019-01-01 14 A,2221.8586527634634
2019-01-01 15 A,2173.8029888033816
2019-01-01 16 A,1986.6574492793561
2019-01-01 17 A,2135.0015890601226
2019-01-01 18 A,2408.0630007306027
2019-01-01 19 A,2732.852691454241
2019-01-01 20 A,2871.881614881886
2019-01-01 21 A,2809.2634804507124
2019-01-01 22 A,2657.3910719848154
2019-01-01 23 A,2459.0995281419705
2019-01-01 24 A,2289.3336125084124
2019-01-02 01 A,2041.641153505618
2019-01-02 02 A,1796.955998950365
2019-01-02 03 A,1656.6901032866565
2019-01-02 04 A,1670.4217626493921
2019-01-02 05 A,1885.9852327518065
2019-01-02 06 A,2046.3994246241355
2019-01-02 07 A,2333.5385365274133
2019-01-02 08 A,2870.741283146986
2019-01-02 09 A,2936.140244887406
2019-01-02 10 A,2865.218959646574
2019-01-02 11 A,2800.6332454396593
2019-01-02 12 A,2546.7116956478785
2019-01-02 13 A,2401.8696054812194
2019-01-02 14 A,2241.6577947291526
2019-01-02 15 A,2100.9842587024295
2019-01-02 16 A,2006.974443327233
2019-01-02 17 A,2082.69159521445
2019-01-02 18 A,2383.629471151551
2019-01-02 19 A,2677.539692553538
2019-01-02 20 A,2800.049698565654
2019-01-02 21 A,2696.726461688055
2019-01-02 22 A,2621.56768508303
2019-01-02 23 A,2480.675995161673
2019-01-02 24 A,2290.3916307581912
2019-01-03 01 A,1980.51124196873
2019-01-03 02 A,1865.090139856981
2019-01-03 03 A,1729.5251088284085
2019-01-03 04 A,1676.0462109677464
2019-01-03 05 A,1914.3565419208207
2019-01-03 06 A,2038.410664728431
2019-01-03 07 A,2342.937679904305
2019-01-03 08 A,2834.0081146527054
2019-01-03 09 A,2920.4565806991404
2019-01-03 10 A,2777.9861269323474
2019-01-03 11 A,2870.91430758189
2019-01-03 12 A,2429.6083521056426
2019-01-03 13 A,2244.084360501207
2019-01-03 14 A,2120.138413095939
2019-01-03 15 A,1978.5408843895866
2019-01-03 16 A,1927.5630406037612
2019-01-03 17 A,1927.1512052760613
2019-01-03 18 A,2219.5417602938123
2019-01-03 19 A,2570.598852141954
2019-01-03 20 A,2614.5227915720207
2019-01-03 21 A,2604.020822782435
2019-01-03 22 A,2498.038893551201
2019-01-03 23 A,2401.108836444304
