일자|시간|구분,공급량
2019-01-01 01 A,2066.196095753954
2019-01-01 02 A,1830.9129593070138
2019-01-01 03 A,1757.392366091536
2019-01-01 04 A,1771.5822854362864
2019-01-01 05 A,1992.1757508082076
2019-01-01 06 A,2124.4745621224265
2019-01-01 07 A,2420.2490451832264
2019-01-01 08 A,2926.0696973285653
2019-01-01 09 A,3024.2165195519246
2019-01-01 10 A,2790.4935847949982
2019-01-01 11 A,2738.9946469649476
2019-01-01 12 A,2563.9781431564393
2019-01-01 13 A,2406.358739326427
2019-01-01 14 A,2239.752890249061
2019-01-01 15 A,2091.0098339027118
2019-01-01 16 A,2044.5326872020528
2019-01-01 17 A,2093.4520638101485
2019-01-01 18 A,2347.0438971753692
2019-01-01 19 A,2682.646161064211
2019-01-01 20 A,2752.174525392975
2019-01-01 21 A,2681.5809841790187
2019-01-01 22 A,2602.812280507125
2019-01-01 23 A,2544.797716882549
2019-01-01 24 A,2390.0111153787
2019-01-02 01 A,2035.1247445732738
2019-01-02 02 A,1794.0465013162457
2019-01-02 03 A,1716.214286100891
2019-01-02 04 A,1725.9372478992514
2019-01-02 05 A,1944.2077632832243
2019-01-02 06 A,2073.2241995271543
2019-01-02 07 A,2368.4881046972196
2019-01-02 08 A,2872.5066548997725
2019-01-02 09 A,2882.74497750033
2019-01-02 10 A,2743.976372700331
2019-01-02 11 A,2713.402486081893
2019-01-02 12 A,2533.386343877868
2019-01-02 13 A,2344.2233445452357
2019-01-02 14 A,2189.3911696845744
2019-01-02 15 A,2064.3022709806864
2019-01-02 16 A,1995.1736316519255
2019-01-02 17 A,2029.2784079218095
2019-01-02 18 A,2306.1165977315277
2019-01-02 19 A,2639.7308872780586
2019-01-02 20 A,2701.834152014786
2019-01-02 21 A,2625.518370355792
2019-01-02 22 A,2563.733331135555
2019-01-02 23 A,2507.9162977071487
2019-01-02 24 A,2326.0668487397634
2019-01-03 01 A,2074.9126305247
2019-01-03 02 A,1814.0152544400935
2019-01-03 03 A,1722.302153574586
2019-01-03 04 A,1734.7114092920629
2019-01-03 05 A,1931.0944523703415
2019-01-03 06 A,2077.37297756829
2019-01-03 07 A,2363.59182234145
2019-01-03 08 A,2848.9260977183485
2019-01-03 09 A,2966.613361450929
2019-01-03 10 A,2764.3479680099026
2019-01-03 11 A,2702.9103226055513
2019-01-03 12 A,2498.138998868949
2019-01-03 13 A,2290.0560396229403
2019-01-03 14 A,2147.898307302835
2019-01-03 15 A,2035.6883282473432
2019-01-03 16 A,1959.9135833279458
2019-01-03 17 A,1986.028125920854
2019-01-03 18 A,2280.8569600370183
2019-01-03 19 A,2602.6425789305786
2019-01-03 20 A,2654.7290695744377
2019-01-03 21 A,2599.185287665746
2019-01-03 22 A,2539.647636331715
2019-01-03 23 A,2465.3671142255716
2019-01-03 24 A,2286.326822293686
2019-01-04 01 A,2008.9977378323674
2019-01-04 02 A,1753.7625302705005
2019-01-04 03 A,1703.8650787157158
2019-01-04 04 A,1728.5982560759917
2019-01-04 05 A,1925.8949057958723
2019-01-04 06 A,2055.0914163161074
2019-01-04 07 A,2332.391385376529
2019-01-04 08 A,2861.3915325850357
2019-01-04 09 A,2911.56820076688
2019-01-04 10 A,2785.272273370393
2019-01-04 11 A,2692.600642340316
2019-01-04 12 A,2534.2610196064984
2019-01-04 13 A,2363.1461712105233
2019-01-04 14 A,2189.0416975045396
2019-01-04 15 A,2076.0461654775945
2019-01-04 16 A,2002.2787419456213
2019-01-04 17 A,2055.3159486462655
2019-01-04 18 A,2298.257636176838
2019-01-04 19 A,2582.4978707603636
2019-01-04 20 A,2631.006773140235
2019-01-04 21 A,2565.70923480262
2019-01-04 22 A,2488.0258873805033
2019-01-04 23 A,2419.348649643058
2019-01-04 24 A,2291.9355586220818
2019-01-05 01 A,2052.2474610077215
2019-01-05 02 A,1839.0834962856704
2019-01-05 03 A,1723.2935873840077
2019-01-05 04 A,1751.7103864898004
2019-01-05 05 A,1906.0339255836284
2019-01-05 06 A,1992.3922759602822
2019-01-05 07 A,2087.842574381634
2019-01-05 08 A,2436.430476658011
2019-01-05 09 A,2630.3293324142555
2019-01-05 10 A,2567.393425139299
2019-01-05 11 A,2484.7394127922676
2019-01-05 12 A,2293.417083955147
2019-01-05 13 A,2186.134688066032
2019-01-05 14 A,2063.2855836530166
2019-01-05 15 A,1961.5016839539182
2019-01-05 16 A,1896.704471421699
2019-01-05 17 A,1922.1632586501375
2019-01-05 18 A,2124.1230123986807
2019-01-05 19 A,2438.1657385585227
2019-01-05 20 A,2475.691888263804
2019-01-05 21 A,2347.4232931712677
2019-01-05 22 A,2309.847526113559
2019-01-05 23 A,2227.37225224904
2019-01-05 24 A,2128.2330881550224
2019-01-06 01 A,1917.0399535873403
2019-01-06 02 A,1668.125146840811
2019-01-06 03 A,1591.2122059795045
2019-01-06 04 A,1611.1030630612624
2019-01-06 05 A,1738.8398210040382
2019-01-06 06 A,1801.6290204812717
2019-01-06 07 A,1888.9927274527581
2019-01-06 08 A,2196.987032287597
2019-01-06 09 A,2391.963589082695
2019-01-06 10 A,2405.708096152495
2019-01-06 11 A,2361.459624529032
2019-01-06 12 A,2175.175666143666
2019-01-06 13 A,2102.5593531114864
2019-01-06 14 A,1976.8144190398575
2019-01-06 15 A,1872.2733326542234
2019-01-06 16 A,1852.4122049858474
2019-01-06 17 A,1908.392307973034
2019-01-06 18 A,2151.0478876234106
2019-01-06 19 A,2469.38831812192
2019-01-06 20 A,2516.8053944920484
2019-01-06 21 A,2410.7460357324294
2019-01-06 22 A,2325.642849296086
2019-01-06 23 A,2249.4924068428077
2019-01-06 24 A,2107.597424355044
2019-01-07 01 A,1866.7766195289373
2019-01-07 02 A,1602.5360516261749
2019-01-07 03 A,1524.5240687897476
2019-01-07 04 A,1578.5941474719007
2019-01-07 05 A,1848.0395173872384
2019-01-07 06 A,1992.560436549245
2019-01-07 07 A,2265.6709382942963
2019-01-07 08 A,2803.1092361598376
2019-01-07 09 A,2859.6840960390973
2019-01-07 10 A,2732.84377961236
2019-01-07 11 A,2691.3110744531014
2019-01-07 12 A,2460.8989624850065
2019-01-07 13 A,2333.5022857693807
2019-01-07 14 A,2208.6534603675705
2019-01-07 15 A,2071.191938666175
2019-01-07 16 A,1991.2509054440288
2019-01-07 17 A,2010.4541399301074
2019-01-07 18 A,2298.8354268009925
2019-01-07 19 A,2636.2061388165057
2019-01-07 20 A,2672.183859521604
2019-01-07 21 A,2621.546750093593
2019-01-07 22 A,2563.0940594347726
2019-01-07 23 A,2491.2690121005244
2019-01-07 24 A,2342.69337601239
2019-01-08 01 A,2066.196095753954
2019-01-08 02 A,1830.9129593070138
2019-01-08 03 A,1757.392366091536
2019-01-08 04 A,1771.5822854362864
2019-01-08 05 A,1992.1757508082076
2019-01-08 06 A,2124.4745621224265
2019-01-08 07 A,2420.2490451832264
2019-01-08 08 A,2926.0696973285653
2019-01-08 09 A,3024.2165195519246
2019-01-08 10 A,2790.4935847949982
2019-01-08 11 A,2738.9946469649476
2019-01-08 12 A,2563.9781431564393
2019-01-08 13 A,2406.358739326427
2019-01-08 14 A,2239.752890249061
2019-01-08 15 A,2091.0098339027118
2019-01-08 16 A,2044.5326872020528
