일자|시간|구분,공급량
2019-01-01 01 A,1912.7417883215003
2019-01-01 02 A,1723.2059425801658
2019-01-01 03 A,1674.3595780563458
2019-01-01 04 A,1820.2752013803993
2019-01-01 05 A,1823.2594062512667
2019-01-01 06 A,2024.316554699642
2019-01-01 07 A,2205.148627367076
2019-01-01 08 A,2610.0970012072194
2019-01-01 09 A,2869.819165544562
2019-01-01 10 A,2781.628500509387
2019-01-01 11 A,2596.2141379670056
2019-01-01 12 A,2341.427706687444
2019-01-01 13 A,2273.0497863025503
2019-01-01 14 A,2154.5857282574343
2019-01-01 15 A,2039.32009690797
2019-01-01 16 A,2109.276091699031
2019-01-01 17 A,1894.4495807450003
2019-01-01 18 A,2349.449205253636
2019-01-01 19 A,2519.725843469757
2019-01-01 20 A,2645.4032374929084
2019-01-01 21 A,2541.279828941474
2019-01-01 22 A,2544.4503525536065
2019-01-01 23 A,2394.6009600834777
2019-01-01 24 A,2133.9458893441824
2019-01-02 01 A,1912.7417883215003
2019-01-02 02 A,1723.2059425801658
2019-01-02 03 A,1674.3595780563458
2019-01-02 04 A,1820.2752013803993
2019-01-02 05 A,1823.2594062512667
2019-01-02 06 A,2024.316554699642
2019-01-02 07 A,2205.148627367076
2019-01-02 08 A,2610.0970012072194
2019-01-02 09 A,2869.819165544562
2019-01-02 10 A,2781.628500509387
2019-01-02 11 A,2596.2141379670056
2019-01-02 12 A,2341.427706687444
2019-01-02 13 A,2273.0497863025503
2019-01-02 14 A,2154.5857282574343
2019-01-02 15 A,2039.32009690797
2019-01-02 16 A,2109.276091699031
2019-01-02 17 A,1894.4495807450003
2019-01-02 18 A,2349.449205253636
2019-01-02 19 A,2519.725843469757
2019-01-02 20 A,2645.4032374929084
2019-01-02 21 A,2541.279828941474
2019-01-02 22 A,2544.4503525536065
2019-01-02 23 A,2394.6009600834777
2019-01-02 24 A,2133.9458893441824
2019-01-03 01 A,1912.7417883215003
2019-01-03 02 A,1723.2059425801658
2019-01-03 03 A,1674.3595780563458
2019-01-03 04 A,1820.2752013803993
2019-01-03 05 A,1823.2594062512667
2019-01-03 06 A,2024.316554699642
2019-01-03 07 A,2205.148627367076
2019-01-03 08 A,2610.0970012072194
2019-01-03 09 A,2869.819165544562
2019-01-03 10 A,2781.628500509387
2019-01-03 11 A,2596.2141379670056
2019-01-03 12 A,2341.427706687444
2019-01-03 13 A,2273.0497863025503
