일자|시간|구분,공급량
2019-01-01 01 A,1980.1501373456242
2019-01-01 02 A,1696.2471233334381
2019-01-01 03 A,1606.9711764162437
2019-01-01 04 A,1657.006946718117
2019-01-01 05 A,1977.8768780357386
2019-01-01 06 A,2135.728709495548
2019-01-01 07 A,2434.5696450743644
2019-01-01 08 A,2892.6575571779676
2019-01-01 09 A,2970.3709829061963
2019-01-01 10 A,2760.055127423968
2019-01-01 11 A,2673.7561440051018
2019-01-01 12 A,2488.416117977859
2019-01-01 13 A,2319.8336684467363
2019-01-01 14 A,2229.5526136325625
2019-01-01 15 A,2068.338177204649
2019-01-01 16 A,2016.998724484461
2019-01-01 17 A,2092.6221955806086
2019-01-01 18 A,2309.614703909868
2019-01-01 19 A,2649.189170534222
2019-01-01 20 A,2726.469953047165
2019-01-01 21 A,2616.6937952939206
2019-01-01 22 A,2561.4526507654004
2019-01-01 23 A,2443.3057497533705
2019-01-01 24 A,2282.211784662394
2019-01-02 01 A,2071.5673627653887
2019-01-02 02 A,1857.9685467599238
2019-01-02 03 A,1745.7865025003357
2019-01-02 04 A,1783.9320365207611
2019-01-02 05 A,1984.9637590928746
2019-01-02 06 A,2194.789400849265
2019-01-02 07 A,2493.285609627451
2019-01-02 08 A,2954.598011743976
2019-01-02 09 A,2974.4725545289157
2019-01-02 10 A,2800.1751667733906
2019-01-02 11 A,2745.8797214142724
2019-01-02 12 A,2489.193514693398
2019-01-02 13 A,2326.4220356733313
2019-01-02 14 A,2208.8322955766216
2019-01-02 15 A,2059.2233232054123
2019-01-02 16 A,1989.2114895043896
2019-01-02 17 A,2110.0164433525474
2019-01-02 18 A,2339.1297670249787
2019-01-02 19 A,2681.2074765224706
2019-01-02 20 A,2702.5228563043656
2019-01-02 21 A,2695.7582013361957
2019-01-02 22 A,2574.2563730404545
2019-01-02 23 A,2519.0185476557936
2019-01-02 24 A,2338.3844095234836
2019-01-03 01 A,2274.468978844963
2019-01-03 02 A,2010.9461628068855
2019-01-03 03 A,1874.741060867035
2019-01-03 04 A,1893.2611323524225
2019-01-03 05 A,2142.858119648611
2019-01-03 06 A,2314.0364619349784
2019-01-03 07 A,2551.863479763444
2019-01-03 08 A,3085.7447762085485
2019-01-03 09 A,3179.1043329861695
2019-01-03 10 A,2974.8949670388865
2019-01-03 11 A,2790.2892677908158
2019-01-03 12 A,2578.951411158082
2019-01-03 13 A,2408.1817059458454
2019-01-03 14 A,2314.2309511612007
2019-01-03 15 A,2157.8439782214823
2019-01-03 16 A,2104.3902012054587
2019-01-03 17 A,2144.644362718006
2019-01-03 18 A,2396.077050091607
2019-01-03 19 A,2715.411568214658
2019-01-03 20 A,2784.5480468301084
2019-01-03 21 A,2753.992074542579
2019-01-03 22 A,2650.9918402905287
2019-01-03 23 A,2568.6935183369887
2019-01-03 24 A,2395.741306898603
2019-01-04 01 A,2137.2687283368814
2019-01-04 02 A,1884.643930080085
2019-01-04 03 A,1796.293407998292
2019-01-04 04 A,1859.9122704465476
2019-01-04 05 A,2076.8921762383043
2019-01-04 06 A,2238.8449538670716
2019-01-04 07 A,2477.285525740031
2019-01-04 08 A,2935.2123255795136
2019-01-04 09 A,3072.2798922125053
2019-01-04 10 A,2943.282383658945
2019-01-04 11 A,2814.587560191862
2019-01-04 12 A,2579.6541711999366
2019-01-04 13 A,2396.846707758643
2019-01-04 14 A,2279.353679139246
2019-01-04 15 A,2101.897003943799
2019-01-04 16 A,2070.9063684997245
2019-01-04 17 A,2109.5703745775877
2019-01-04 18 A,2324.7283167939204
2019-01-04 19 A,2682.3707268944127
2019-01-04 20 A,2689.408762204512
2019-01-04 21 A,2599.9113698904257
2019-01-04 22 A,2552.352894070781
2019-01-04 23 A,2463.1659704594986
2019-01-04 24 A,2349.2867089126244
2019-01-05 01 A,2017.0246676183524
2019-01-05 02 A,1746.5647994875276
2019-01-05 03 A,1652.581401657345
2019-01-05 04 A,1667.338510427118
2019-01-05 05 A,1814.6372147724803
2019-01-05 06 A,1876.8515365624776
2019-01-05 07 A,2034.355476186645
2019-01-05 08 A,2338.6947126687464
2019-01-05 09 A,2616.6443228730373
2019-01-05 10 A,2618.1347663967636
2019-01-05 11 A,2492.9728713049035
2019-01-05 12 A,2312.1279577363093
2019-01-05 13 A,2154.1612533055886
2019-01-05 14 A,2059.118447852129
2019-01-05 15 A,1921.2777557844229
2019-01-05 16 A,1896.1456356974822
