일자|시간|구분,공급량
2019-01-01 01 A,1928.0880551765204
2019-01-01 02 A,1697.6574436912922
2019-01-01 03 A,1573.1611088467391
2019-01-01 04 A,1616.1079268206151
2019-01-01 05 A,1841.2664050083142
2019-01-01 06 A,1918.5287163620735
2019-01-01 07 A,2202.8121470136257
2019-01-01 08 A,2696.830014088782
2019-01-01 09 A,2801.1520534458714
2019-01-01 10 A,2731.39939046786
2019-01-01 11 A,2644.8852496522995
2019-01-01 12 A,2376.585967548412
2019-01-01 13 A,2199.0905528279213
2019-01-01 14 A,2108.0533284049525
2019-01-01 15 A,1985.7453804288878
2019-01-01 16 A,1909.1540655815493
2019-01-01 17 A,1965.6824023331142
2019-01-01 18 A,2217.6580226901797
2019-01-01 19 A,2558.54575422063
2019-01-01 20 A,2625.2977033047
2019-01-01 21 A,2574.9541638103105
2019-01-01 22 A,2463.232325731354
2019-01-01 23 A,2367.074316554285
2019-01-01 24 A,2153.4822487497395
2019-01-02 01 A,1928.0880551765204
2019-01-02 02 A,1697.6574436912922
2019-01-02 03 A,1573.1611088467391
2019-01-02 04 A,1616.1079268206151
2019-01-02 05 A,1841.2664050083142
2019-01-02 06 A,1918.5287163620735
2019-01-02 07 A,2202.8121470136257
2019-01-02 08 A,2696.830014088782
2019-01-02 09 A,2801.1520534458714
2019-01-02 10 A,2731.39939046786
2019-01-02 11 A,2644.8852496522995
2019-01-02 12 A,2376.585967548412
2019-01-02 13 A,2199.0905528279213
2019-01-02 14 A,2108.0533284049525
2019-01-02 15 A,1985.7453804288878
2019-01-02 16 A,1909.1540655815493
2019-01-02 17 A,1965.6824023331142
2019-01-02 18 A,2217.6580226901797
2019-01-02 19 A,2558.54575422063
2019-01-02 20 A,2625.2977033047
2019-01-02 21 A,2574.9541638103105
2019-01-02 22 A,2463.232325731354
2019-01-02 23 A,2367.074316554285
2019-01-02 24 A,2153.4822487497395
2019-01-03 01 A,1928.0880551765204
2019-01-03 02 A,1697.6574436912922
2019-01-03 03 A,1573.1611088467391
2019-01-03 04 A,1616.1079268206151
2019-01-03 05 A,1841.2664050083142
2019-01-03 06 A,1918.5287163620735
2019-01-03 07 A,2202.8121470136257
2019-01-03 08 A,2696.830014088782
2019-01-03 09 A,2801.1520534458714
2019-01-03 10 A,2731.39939046786
2019-01-03 11 A,2644.8852496522995
2019-01-03 12 A,2376.585967548412
2019-01-03 13 A,2199.0905528279213
2019-01-03 14 A,2108.0533284049525
2019-01-03 15 A,1985.7453804288878
2019-01-03 16 A,1909.1540655815493
2019-01-03 17 A,1965.6824023331142
2019-01-03 18 A,2217.6580226901797
2019-01-03 19 A,2558.54575422063
2019-01-03 20 A,2625.2977033047
2019-01-03 21 A,2574.9541638103105
2019-01-03 22 A,2463.232325731354
2019-01-03 23 A,2367.074316554285
