일자|시간|구분,공급량
2019-01-01 01 A,2039.912810044196
2019-01-01 02 A,1817.516590351865
2019-01-01 03 A,1743.4215819484461
2019-01-01 04 A,1759.0493682801716
2019-01-01 05 A,1925.6461918672917
2019-01-01 06 A,2061.6861799626995
2019-01-01 07 A,2442.8424276664073
2019-01-01 08 A,2916.144467040037
2019-01-01 09 A,3042.626066194399
2019-01-01 10 A,2908.510890223957
2019-01-01 11 A,2737.2387837418255
2019-01-01 12 A,2601.660797519761
2019-01-01 13 A,2434.675010463303
2019-01-01 14 A,2252.001662222632
2019-01-01 15 A,2119.982736151622
2019-01-01 16 A,1965.8353247705336
2019-01-01 17 A,2069.013870960636
2019-01-01 18 A,2309.815922692561
2019-01-01 19 A,2823.569912372098
2019-01-01 20 A,2737.1252332888375
2019-01-01 21 A,2672.9124396784755
2019-01-01 22 A,2624.9989499462567
2019-01-01 23 A,2476.9544132499896
2019-01-01 24 A,2300.4571097950557
2019-01-02 01 A,1998.4004487085908
2019-01-02 02 A,1753.1612721111492
2019-01-02 03 A,1632.7254567161658
2019-01-02 04 A,1634.3098896087272
2019-01-02 05 A,1843.5251658992436
2019-01-02 06 A,2029.5321440130417
2019-01-02 07 A,2330.717687067819
2019-01-02 08 A,2766.4382919879827
2019-01-02 09 A,2861.6044050016017
2019-01-02 10 A,2777.309683861805
2019-01-02 11 A,2693.76472693938
2019-01-02 12 A,2457.6932502458685
2019-01-02 13 A,2392.4260389493356
2019-01-02 14 A,2252.921227600296
2019-01-02 15 A,2109.339448350918
2019-01-02 16 A,2047.16914641197
2019-01-02 17 A,2092.1254821080474
2019-01-02 18 A,2298.8554051833735
2019-01-02 19 A,2704.3138629346904
2019-01-02 20 A,2750.1267569862775
2019-01-02 21 A,2669.4689453749124
2019-01-02 22 A,2617.0131661576816
2019-01-02 23 A,2519.819794005657
2019-01-02 24 A,2312.421802427173
2019-01-03 01 A,2022.9237442730976
2019-01-03 02 A,1865.0806227951248
2019-01-03 03 A,1740.0409471199646
2019-01-03 04 A,1755.655241937702
2019-01-03 05 A,1967.3449038644974
2019-01-03 06 A,2147.093953047205
2019-01-03 07 A,2449.6097977160307
2019-01-03 08 A,2909.1138390156048
2019-01-03 09 A,2976.416214158633
2019-01-03 10 A,2747.844479688967
2019-01-03 11 A,2772.8316494078863
2019-01-03 12 A,2389.01191450427
2019-01-03 13 A,2284.5256705487263
2019-01-03 14 A,2106.4441060688346
2019-01-03 15 A,2051.18617443626
2019-01-03 16 A,1995.3674744715101
2019-01-03 17 A,1994.5975646036652
2019-01-03 18 A,2241.6069444236537
2019-01-03 19 A,2585.419380480319
2019-01-03 20 A,2646.839864695957
2019-01-03 21 A,2568.7649815460145
2019-01-03 22 A,2515.227806487265
2019-01-03 23 A,2418.4542996915234
2019-01-03 24 A,2223.9326098293077
2019-01-04 01 A,2080.2823896854993
2019-01-04 02 A,1810.6584946458029
2019-01-04 03 A,1646.0798031348602
2019-01-04 04 A,1675.0868296231822
2019-01-04 05 A,1903.6937900006506
2019-01-04 06 A,2039.536899408671
2019-01-04 07 A,2323.9133367619334
2019-01-04 08 A,2745.4956713516312
2019-01-04 09 A,2877.205984182794
2019-01-04 10 A,2834.0149252715396
2019-01-04 11 A,2739.668817090692
2019-01-04 12 A,2520.348087736765
2019-01-04 13 A,2354.749682648483
2019-01-04 14 A,2255.148084930559
2019-01-04 15 A,2083.647067353143
2019-01-04 16 A,1977.543729079658
2019-01-04 17 A,2064.6362129840377
2019-01-04 18 A,2293.361781687642
2019-01-04 19 A,2619.674840864126
2019-01-04 20 A,2592.5344061299193
2019-01-04 21 A,2650.800923358255
2019-01-04 22 A,2549.2626994007805
2019-01-04 23 A,2430.6619316362726
2019-01-04 24 A,2281.744730833494
2019-01-05 01 A,2106.8325820902764
2019-01-05 02 A,1885.5176894404071
2019-01-05 03 A,1668.3381483152498
2019-01-05 04 A,1710.1089740026955
2019-01-05 05 A,1826.6476375361353
2019-01-05 06 A,1968.5947800423066
2019-01-05 07 A,2074.8066583930204
2019-01-05 08 A,2414.1171090329335
2019-01-05 09 A,2587.778037079399
2019-01-05 10 A,2623.26388517719
2019-01-05 11 A,2526.846954431684
2019-01-05 12 A,2310.5654725389795
2019-01-05 13 A,2183.7431133092805
2019-01-05 14 A,2060.872991060033
2019-01-05 15 A,1961.1045424010672
2019-01-05 16 A,1905.3069435224866
2019-01-05 17 A,1917.9055278692663
2019-01-05 18 A,2104.9673248148783
2019-01-05 19 A,2407.03166411996
2019-01-05 20 A,2459.3429602298897
2019-01-05 21 A,2378.1301937295602
2019-01-05 22 A,2378.2339629067515
2019-01-05 23 A,2210.619671574911
2019-01-05 24 A,2056.3072343740378
2019-01-06 01 A,1888.4054622481995
2019-01-06 02 A,1639.7314153843201
2019-01-06 03 A,1555.147250413736
2019-01-06 04 A,1571.6171409971557
2019-01-06 05 A,1685.3712892209228
2019-01-06 06 A,1782.4945739118211
2019-01-06 07 A,1876.4936157089182
2019-01-06 08 A,2172.5578606825356
2019-01-06 09 A,2356.6200586527493
2019-01-06 10 A,2516.7049764601306
2019-01-06 11 A,2345.4788970626496
2019-01-06 12 A,2170.1253744188807
2019-01-06 13 A,2125.318281980923
2019-01-06 14 A,2000.1054282469509
2019-01-06 15 A,1922.7824658735217
2019-01-06 16 A,1854.9501983607233
2019-01-06 17 A,1940.931571393041
2019-01-06 18 A,2154.1125597444575
2019-01-06 19 A,2424.519397965814
2019-01-06 20 A,2442.36701698652
2019-01-06 21 A,2345.769971814347
2019-01-06 22 A,2341.466255890424
2019-01-06 23 A,2173.4783238861182
2019-01-06 24 A,2074.085807693848
2019-01-07 01 A,1829.0797192115958
2019-01-07 02 A,1586.443567630088
2019-01-07 03 A,1520.1266747329032
2019-01-07 04 A,1586.1805752582163
2019-01-07 05 A,1758.7069293388158
2019-01-07 06 A,1974.6446469898754
2019-01-07 07 A,2316.814066427548
2019-01-07 08 A,2762.59913793413
2019-01-07 09 A,2870.66932174002
2019-01-07 10 A,2707.989093779969
2019-01-07 11 A,2658.1379652580536
2019-01-07 12 A,2446.510123307323
2019-01-07 13 A,2315.4173776472703
2019-01-07 14 A,2177.419764637062
2019-01-07 15 A,2038.6792100077066
2019-01-07 16 A,1982.9414574562375
2019-01-07 17 A,2003.9026035450063
2019-01-07 18 A,2233.72902818207
2019-01-07 19 A,2610.7950772088725
2019-01-07 20 A,2680.978011393986
2019-01-07 21 A,2623.701834027106
2019-01-07 22 A,2632.191654664249
2019-01-07 23 A,2502.5984568680633
2019-01-07 24 A,2265.534819155172
2019-01-08 01 A,2039.912810044196
2019-01-08 02 A,1817.516590351865
2019-01-08 03 A,1743.4215819484461
2019-01-08 04 A,1759.0493682801716
2019-01-08 05 A,1925.6461918672917
2019-01-08 06 A,2061.6861799626995
2019-01-08 07 A,2442.8424276664073
2019-01-08 08 A,2916.144467040037
2019-01-08 09 A,3042.626066194399
2019-01-08 10 A,2908.510890223957
2019-01-08 11 A,2737.2387837418255
2019-01-08 12 A,2601.660797519761
2019-01-08 13 A,2434.675010463303
2019-01-08 14 A,2252.001662222632
2019-01-08 15 A,2119.982736151622
2019-01-08 16 A,1965.8353247705336
2019-01-08 17 A,2069.013870960636
2019-01-08 18 A,2309.815922692561
2019-01-08 19 A,2823.569912372098
2019-01-08 20 A,2737.1252332888375
2019-01-08 21 A,2672.9124396784755
2019-01-08 22 A,2624.9989499462567
2019-01-08 23 A,2476.9544132499896
2019-01-08 24 A,2300.4571097950557
2019-01-09 01 A,1998.4004487085908
2019-01-09 02 A,1753.1612721111492
2019-01-09 03 A,1632.7254567161658
2019-01-09 04 A,1634.3098896087272
2019-01-09 05 A,1843.5251658992436
2019-01-09 06 A,2029.5321440130417
2019-01-09 07 A,2330.717687067819
2019-01-09 08 A,2766.4382919879827
2019-01-09 09 A,2861.6044050016017
2019-01-09 10 A,2777.309683861805
2019-01-09 11 A,2693.76472693938
2019-01-09 12 A,2457.6932502458685
2019-01-09 13 A,2392.4260389493356
2019-01-09 14 A,2252.921227600296
2019-01-09 15 A,2109.339448350918
2019-01-09 16 A,2047.16914641197
2019-01-09 17 A,2092.1254821080474
2019-01-09 18 A,2298.8554051833735
2019-01-09 19 A,2704.3138629346904
2019-01-09 20 A,2750.1267569862775
2019-01-09 21 A,2669.4689453749124
2019-01-09 22 A,2617.0131661576816
2019-01-09 23 A,2519.819794005657
2019-01-09 24 A,2312.421802427173
2019-01-10 01 A,2022.9237442730976
2019-01-10 02 A,1865.0806227951248
2019-01-10 03 A,1740.0409471199646
2019-01-10 04 A,1755.655241937702
2019-01-10 05 A,1967.3449038644974
2019-01-10 06 A,2147.093953047205
2019-01-10 07 A,2449.6097977160307
2019-01-10 08 A,2909.1138390156048
2019-01-10 09 A,2976.416214158633
2019-01-10 10 A,2747.844479688967
2019-01-10 11 A,2772.8316494078863
2019-01-10 12 A,2389.01191450427
2019-01-10 13 A,2284.5256705487263
2019-01-10 14 A,2106.4441060688346
2019-01-10 15 A,2051.18617443626
2019-01-10 16 A,1995.3674744715101
2019-01-10 17 A,1994.5975646036652
2019-01-10 18 A,2241.6069444236537
2019-01-10 19 A,2585.419380480319
2019-01-10 20 A,2646.839864695957
2019-01-10 21 A,2568.7649815460145
2019-01-10 22 A,2515.227806487265
2019-01-10 23 A,2418.4542996915234
2019-01-10 24 A,2223.9326098293077
2019-01-11 01 A,2080.2823896854993
2019-01-11 02 A,1810.6584946458029
2019-01-11 03 A,1646.0798031348602
2019-01-11 04 A,1675.0868296231822
