일자|시간|구분,공급량
2019-01-01 01 A,2002.9840141361703
2019-01-01 02 A,1732.7841311441912
2019-01-01 03 A,1640.01732950078
2019-01-01 04 A,1709.8554093566559
2019-01-01 05 A,1852.6727038821339
2019-01-01 06 A,1986.4891382245792
2019-01-01 07 A,2267.8059947172783
2019-01-01 08 A,2676.1826000476603
2019-01-01 09 A,2728.5854646902826
2019-01-01 10 A,2643.133354891663
2019-01-01 11 A,2569.1629013147535
2019-01-01 12 A,2356.4935245222878
2019-01-01 13 A,2185.006263602682
2019-01-01 14 A,2096.975600872841
2019-01-01 15 A,1981.812932589769
2019-01-01 16 A,1970.325632661348
2019-01-01 17 A,2006.8185921027755
2019-01-01 18 A,2252.9688447300296
2019-01-01 19 A,2595.488549393596
2019-01-01 20 A,2656.1166429586183
2019-01-01 21 A,2631.484330328969
2019-01-01 22 A,2543.7234062916204
2019-01-01 23 A,2439.445459082961
2019-01-01 24 A,2283.981492236182
2019-01-02 01 A,2002.9840141361703
2019-01-02 02 A,1732.7841311441912
2019-01-02 03 A,1640.01732950078
2019-01-02 04 A,1709.8554093566559
2019-01-02 05 A,1852.6727038821339
2019-01-02 06 A,1986.4891382245792
2019-01-02 07 A,2267.8059947172783
2019-01-02 08 A,2676.1826000476603
2019-01-02 09 A,2728.5854646902826
2019-01-02 10 A,2643.133354891663
2019-01-02 11 A,2569.1629013147535
2019-01-02 12 A,2356.4935245222878
2019-01-02 13 A,2185.006263602682
2019-01-02 14 A,2096.975600872841
2019-01-02 15 A,1981.812932589769
2019-01-02 16 A,1970.325632661348
2019-01-02 17 A,2006.8185921027755
2019-01-02 18 A,2252.9688447300296
2019-01-02 19 A,2595.488549393596
2019-01-02 20 A,2656.1166429586183
2019-01-02 21 A,2631.484330328969
2019-01-02 22 A,2543.7234062916204
2019-01-02 23 A,2439.445459082961
2019-01-02 24 A,2283.981492236182
2019-01-03 01 A,2002.9840141361703
2019-01-03 02 A,1732.7841311441912
2019-01-03 03 A,1640.01732950078
2019-01-03 04 A,1709.8554093566559
2019-01-03 05 A,1852.6727038821339
2019-01-03 06 A,1986.4891382245792
2019-01-03 07 A,2267.8059947172783
2019-01-03 08 A,2676.1826000476603
2019-01-03 09 A,2728.5854646902826
2019-01-03 10 A,2643.133354891663
2019-01-03 11 A,2569.1629013147535
2019-01-03 12 A,2356.4935245222878
2019-01-03 13 A,2185.006263602682
2019-01-03 14 A,2096.975600872841
2019-01-03 15 A,1981.812932589769
2019-01-03 16 A,1970.325632661348
2019-01-03 17 A,2006.8185921027755
2019-01-03 18 A,2252.9688447300296
2019-01-03 19 A,2595.488549393596
2019-01-03 20 A,2656.1166429586183
2019-01-03 21 A,2631.484330328969
2019-01-03 22 A,2543.7234062916204
2019-01-03 23 A,2439.445459082961
2019-01-03 24 A,2283.981492236182
2019-01-04 01 A,2002.9840141361703
2019-01-04 02 A,1732.7841311441912
2019-01-04 03 A,1640.01732950078
2019-01-04 04 A,1709.8554093566559
2019-01-04 05 A,1852.6727038821339
2019-01-04 06 A,1986.4891382245792
2019-01-04 07 A,2267.8059947172783
2019-01-04 08 A,2676.1826000476603
2019-01-04 09 A,2728.5854646902826
2019-01-04 10 A,2643.133354891663
2019-01-04 11 A,2569.1629013147535
2019-01-04 12 A,2356.4935245222878
2019-01-04 13 A,2185.006263602682
2019-01-04 14 A,2096.975600872841
2019-01-04 15 A,1981.812932589769
2019-01-04 16 A,1970.325632661348
2019-01-04 17 A,2006.8185921027755
2019-01-04 18 A,2252.9688447300296
2019-01-04 19 A,2595.488549393596
2019-01-04 20 A,2656.1166429586183
2019-01-04 21 A,2631.484330328969
2019-01-04 22 A,2543.7234062916204
2019-01-04 23 A,2439.445459082961
2019-01-04 24 A,2283.981492236182
2019-01-05 01 A,2002.9840141361703
2019-01-05 02 A,1732.7841311441912
2019-01-05 03 A,1640.01732950078
2019-01-05 04 A,1709.8554093566559
2019-01-05 05 A,1852.6727038821339
2019-01-05 06 A,1986.4891382245792
2019-01-05 07 A,2267.8059947172783
2019-01-05 08 A,2676.1826000476603
2019-01-05 09 A,2728.5854646902826
2019-01-05 10 A,2643.133354891663
2019-01-05 11 A,2569.1629013147535
2019-01-05 12 A,2356.4935245222878
2019-01-05 13 A,2185.006263602682
2019-01-05 14 A,2096.975600872841
2019-01-05 15 A,1981.812932589769
2019-01-05 16 A,1970.325632661348
2019-01-05 17 A,2006.8185921027755
2019-01-05 18 A,2252.9688447300296
2019-01-05 19 A,2595.488549393596
2019-01-05 20 A,2656.1166429586183
2019-01-05 21 A,2631.484330328969
2019-01-05 22 A,2543.7234062916204
2019-01-05 23 A,2439.445459082961
2019-01-05 24 A,2283.981492236182
2019-01-06 01 A,2002.9840141361703
2019-01-06 02 A,1732.7841311441912
2019-01-06 03 A,1640.01732950078
2019-01-06 04 A,1709.8554093566559
2019-01-06 05 A,1852.6727038821339
2019-01-06 06 A,1986.4891382245792
2019-01-06 07 A,2267.8059947172783
2019-01-06 08 A,2676.1826000476603
2019-01-06 09 A,2728.5854646902826
2019-01-06 10 A,2643.133354891663
2019-01-06 11 A,2569.1629013147535
2019-01-06 12 A,2356.4935245222878
2019-01-06 13 A,2185.006263602682
2019-01-06 14 A,2096.975600872841
2019-01-06 15 A,1981.812932589769
2019-01-06 16 A,1970.325632661348
2019-01-06 17 A,2006.8185921027755
2019-01-06 18 A,2252.9688447300296
