일자|시간|구분,공급량
2019-01-01 01 A,2029.743451703734
2019-01-01 02 A,1786.3834014132676
2019-01-01 03 A,1691.9218215089925
2019-01-01 04 A,1729.6210474265008
2019-01-01 05 A,1931.9717767011966
2019-01-01 06 A,2080.589015092123
2019-01-01 07 A,2393.688876658346
2019-01-01 08 A,2856.370407430056
2019-01-01 09 A,2938.4623363629407
2019-01-01 10 A,2824.2990425758057
2019-01-01 11 A,2757.6032191929316
2019-01-01 12 A,2579.1810394005897
2019-01-01 13 A,2408.0838167522716
2019-01-01 14 A,2282.405312557373
2019-01-01 15 A,2135.982954283175
2019-01-01 16 A,2057.803960349503
2019-01-01 17 A,2120.5908370933066
2019-01-01 18 A,2409.4190981745605
2019-01-01 19 A,2731.508771363242
2019-01-01 20 A,2784.939166448329
2019-01-01 21 A,2730.9209998278047
2019-01-01 22 A,2653.4849219036955
2019-01-01 23 A,2484.09533350139
2019-01-01 24 A,2362.016929743041
2019-01-02 01 A,2032.817003868985
2019-01-02 02 A,1787.4139054549673
2019-01-02 03 A,1691.5979325460673
2019-01-02 04 A,1697.4561005940468
2019-01-02 05 A,1881.1827302915506
2019-01-02 06 A,2072.6277458033273
2019-01-02 07 A,2337.5341171276286
2019-01-02 08 A,2828.864151807772
2019-01-02 09 A,2897.762991371122
2019-01-02 10 A,2813.4155320517
2019-01-02 11 A,2715.5481901762378
2019-01-02 12 A,2549.885605628592
2019-01-02 13 A,2358.677679510315
2019-01-02 14 A,2231.5284583896137
2019-01-02 15 A,2089.144346989253
2019-01-02 16 A,2023.645199931731
2019-01-02 17 A,2075.7227756015336
2019-01-02 18 A,2369.348709858734
2019-01-02 19 A,2686.565006091021
2019-01-02 20 A,2719.9523534573336
2019-01-02 21 A,2720.916298695993
2019-01-02 22 A,2636.637959988604
2019-01-02 23 A,2488.099708942956
2019-01-02 24 A,2403.9276080619366
2019-01-03 01 A,2017.1773550393382
2019-01-03 02 A,1779.303298854521
2019-01-03 03 A,1684.7510566219355
2019-01-03 04 A,1737.096234488829
2019-01-03 05 A,1919.5700393059951
2019-01-03 06 A,2058.124689375755
2019-01-03 07 A,2319.640717158219
2019-01-03 08 A,2794.063441103097
2019-01-03 09 A,2940.9473291773857
2019-01-03 10 A,2810.672746238609
2019-01-03 11 A,2683.6962478539212
2019-01-03 12 A,2518.084526425586
2019-01-03 13 A,2308.424893975296
2019-01-03 14 A,2162.1502193070046
2019-01-03 15 A,2062.196516622575
2019-01-03 16 A,1962.2175998595599
2019-01-03 17 A,2007.2568085911817
2019-01-03 18 A,2320.0265295574
2019-01-03 19 A,2641.781799954131
2019-01-03 20 A,2702.7360689829047
2019-01-03 21 A,2658.8108229252202
2019-01-03 22 A,2581.2615421807163
2019-01-03 23 A,2453.7484875953196
2019-01-03 24 A,2362.6996670102953
2019-01-04 01 A,2017.5390553976135
2019-01-04 02 A,1768.3452684819079
2019-01-04 03 A,1688.8468105914128
2019-01-04 04 A,1713.3566578655214
2019-01-04 05 A,1890.214762753364
2019-01-04 06 A,2080.203843690262
2019-01-04 07 A,2347.750947449481
2019-01-04 08 A,2795.5137978084877
2019-01-04 09 A,2905.7731970092877
2019-01-04 10 A,2799.222027573951
2019-01-04 11 A,2706.2759566862755
2019-01-04 12 A,2524.305524413142
2019-01-04 13 A,2372.4636301515707
2019-01-04 14 A,2220.409041841065
2019-01-04 15 A,2080.0631067651184
2019-01-04 16 A,1998.8953078273325
2019-01-04 17 A,2055.1876521264953
2019-01-04 18 A,2326.739935262205
2019-01-04 19 A,2603.769782887672
2019-01-04 20 A,2649.927925510109
2019-01-04 21 A,2642.306025913779
2019-01-04 22 A,2551.6125032418086
2019-01-04 23 A,2415.2956887427326
2019-01-04 24 A,2310.565990337847
2019-01-05 01 A,2055.662627627539
2019-01-05 02 A,1832.431727665431
2019-01-05 03 A,1703.711817949141
2019-01-05 04 A,1712.4394908859922
2019-01-05 05 A,1878.3873182485615
2019-01-05 06 A,1970.970162627802
2019-01-05 07 A,1995.2894230073487
2019-01-05 08 A,2346.821348972084
2019-01-05 09 A,2614.004141388001
2019-01-05 10 A,2626.018203033067
2019-01-05 11 A,2533.313713175936
2019-01-05 12 A,2359.455763857959
2019-01-05 13 A,2179.176535532615
2019-01-05 14 A,2055.3780747559244
2019-01-05 15 A,1948.5214037090605
2019-01-05 16 A,1883.188458254398
2019-01-05 17 A,1935.0198197595937
2019-01-05 18 A,2176.668564100938
2019-01-05 19 A,2445.7475146570423
2019-01-05 20 A,2488.6525873246887
2019-01-05 21 A,2388.4435093157585
2019-01-05 22 A,2302.3146450032277
2019-01-05 23 A,2226.89544910904
2019-01-05 24 A,2156.0262083534326
2019-01-06 01 A,1918.7270524040448
2019-01-06 02 A,1686.0132424953695
2019-01-06 03 A,1574.3987775718465
