일자|시간|구분,공급량
2019-01-01 01 A,2008.26812133478
2019-01-01 02 A,1823.6311319937681
2019-01-01 03 A,1713.7846822881088
2019-01-01 04 A,1756.648165348351
2019-01-01 05 A,1896.347021918299
2019-01-01 06 A,2034.2326348394533
2019-01-01 07 A,2385.255241736839
2019-01-01 08 A,2931.9459205777157
2019-01-01 09 A,2981.0637638905328
2019-01-01 10 A,2794.434808796391
2019-01-01 11 A,2707.834385894682
2019-01-01 12 A,2580.2585975218035
2019-01-01 13 A,2424.0506521387842
2019-01-01 14 A,2231.0310054913093
2019-01-01 15 A,2127.482426083412
2019-01-01 16 A,1948.0241166162705
2019-01-01 17 A,2084.6903891205184
2019-01-01 18 A,2287.546373639149
2019-01-01 19 A,2755.324509064715
2019-01-01 20 A,2693.9009604607836
2019-01-01 21 A,2678.6461625147404
2019-01-01 22 A,2579.155986792291
2019-01-01 23 A,2423.7682253661014
2019-01-01 24 A,2301.261870499326
2019-01-02 01 A,2013.9469126946833
2019-01-02 02 A,1758.6437219335053
2019-01-02 03 A,1624.8300310899558
2019-01-02 04 A,1643.5015574342751
2019-01-02 05 A,1834.3394027449895
2019-01-02 06 A,2017.4102350161897
2019-01-02 07 A,2288.8400847004677
2019-01-02 08 A,2804.309756927055
2019-01-02 09 A,2897.1830502425173
2019-01-02 10 A,2773.288427004097
2019-01-02 11 A,2757.693710606607
2019-01-02 12 A,2517.3559704383324
2019-01-02 13 A,2363.8720893730715
2019-01-02 14 A,2249.016773320943
2019-01-02 15 A,2077.366882295819
2019-01-02 16 A,2003.5368098611389
2019-01-02 17 A,2092.6236999122657
2019-01-02 18 A,2305.340290041942
2019-01-02 19 A,2612.9114731250047
2019-01-02 20 A,2745.7950639146998
2019-01-02 21 A,2666.9296094784822
2019-01-02 22 A,2611.027587714606
2019-01-02 23 A,2514.5252540365536
2019-01-02 24 A,2342.187523567
2019-01-03 01 A,2038.065767561899
2019-01-03 02 A,1854.0148098377915
2019-01-03 03 A,1753.8423504676553
2019-01-03 04 A,1742.6405954671031
2019-01-03 05 A,1988.8517466106155
2019-01-03 06 A,2121.740430263738
2019-01-03 07 A,2388.135355494863
2019-01-03 08 A,2977.3629924364673
2019-01-03 09 A,2999.131075361769
2019-01-03 10 A,2762.860727110311
2019-01-03 11 A,2754.1788085217568
2019-01-03 12 A,2419.526293001218
2019-01-03 13 A,2240.6550474848495
2019-01-03 14 A,2085.6967876203316
2019-01-03 15 A,2019.6674439322842
2019-01-03 16 A,1954.607509705125
2019-01-03 17 A,2005.1300564272763
2019-01-03 18 A,2212.8567007488573
2019-01-03 19 A,2570.0337355913903
2019-01-03 20 A,2634.562450912155
2019-01-03 21 A,2560.1573093922398
2019-01-03 22 A,2571.6772752260476
2019-01-03 23 A,2405.5498343998543
2019-01-03 24 A,2227.9553158654317
2019-01-04 01 A,2091.9810915915195
2019-01-04 02 A,1792.1346309582289
2019-01-04 03 A,1635.5314900626004
2019-01-04 04 A,1672.874343947286
2019-01-04 05 A,1881.4988881894883
2019-01-04 06 A,2010.7340724384899
2019-01-04 07 A,2263.7036230328317
2019-01-04 08 A,2816.8660528508644
2019-01-04 09 A,2860.021301504289
2019-01-04 10 A,2903.6949167635375
2019-01-04 11 A,2753.472037565614
2019-01-04 12 A,2555.788456444756
2019-01-04 13 A,2237.1193535875327
2019-01-04 14 A,2227.5348182873818
2019-01-04 15 A,2028.077631392326
2019-01-04 16 A,1939.9624099440837
2019-01-04 17 A,2068.278269138938
2019-01-04 18 A,2243.616099107864
2019-01-04 19 A,2567.736372027558
2019-01-04 20 A,2607.272158977683
2019-01-04 21 A,2636.9168301476348
2019-01-04 22 A,2528.869613921899
2019-01-04 23 A,2401.185057023391
2019-01-04 24 A,2223.794612257203
2019-01-05 01 A,2122.318917634315
2019-01-05 02 A,1842.6660315587967
2019-01-05 03 A,1658.562431259917
2019-01-05 04 A,1687.3494873719737
2019-01-05 05 A,1863.7589337448867
2019-01-05 06 A,1934.4297158511467
2019-01-05 07 A,2048.0513519310934
2019-01-05 08 A,2434.082560008531
2019-01-05 09 A,2682.5177399341715
2019-01-05 10 A,2696.316168226304
2019-01-05 11 A,2513.9779612470616
2019-01-05 12 A,2315.9068571202497
2019-01-05 13 A,2115.5856522107783
2019-01-05 14 A,2002.8527867767652
2019-01-05 15 A,1895.5365845756603
2019-01-05 16 A,1878.8914057285976
2019-01-05 17 A,1846.5701668465922
2019-01-05 18 A,2104.095615296084
2019-01-05 19 A,2408.1864742735265
2019-01-05 20 A,2495.4485602370187
2019-01-05 21 A,2454.879313705268
2019-01-05 22 A,2341.532685736157
2019-01-05 23 A,2205.9961239270924
2019-01-05 24 A,2056.7040551239807
2019-01-06 01 A,1879.647962352512
2019-01-06 02 A,1634.7285958353596
2019-01-06 03 A,1540.1108756898238
2019-01-06 04 A,1579.1428659582673
2019-01-06 05 A,1686.8814188589981
2019-01-06 06 A,1856.8062642244467
2019-01-06 07 A,1868.547078267552
2019-01-06 08 A,2128.305897765549
2019-01-06 09 A,2440.9309053847946
2019-01-06 10 A,2550.611787642136
2019-01-06 11 A,2391.3607267118246
2019-01-06 12 A,2168.640094711399
2019-01-06 13 A,2050.431135370959
2019-01-06 14 A,1920.983229081876
2019-01-06 15 A,1887.5903923457254
2019-01-06 16 A,1853.6559845563688
2019-01-06 17 A,1879.61854120602
2019-01-06 18 A,2141.719944339589
2019-01-06 19 A,2479.5784755921104
2019-01-06 20 A,2382.857592378482
2019-01-06 21 A,2328.7935064059093
2019-01-06 22 A,2377.375684043367
2019-01-06 23 A,2204.5526359527494
2019-01-06 24 A,2042.2807074421253
2019-01-07 01 A,1851.1529217208504
2019-01-07 02 A,1596.3616259785265
2019-01-07 03 A,1523.457479598068
2019-01-07 04 A,1547.9465339827793
2019-01-07 05 A,1842.752555412022
2019-01-07 06 A,2004.06681665051
2019-01-07 07 A,2301.7559791753574
2019-01-07 08 A,2718.8496972644516
2019-01-07 09 A,2773.826826155814
2019-01-07 10 A,2692.460503021876
2019-01-07 11 A,2663.956615105528
2019-01-07 12 A,2434.7981843349435
2019-01-07 13 A,2337.5347396159723
2019-01-07 14 A,2145.4682742021823
2019-01-07 15 A,2024.7484665270476
2019-01-07 16 A,1933.3062242999663
2019-01-07 17 A,1980.886957969943
2019-01-07 18 A,2249.9831899438914
2019-01-07 19 A,2539.3042933923316
2019-01-07 20 A,2664.578111277846
2019-01-07 21 A,2625.2349587197705
2019-01-07 22 A,2592.6017631847867
2019-01-07 23 A,2481.2055576464845
2019-01-07 24 A,2252.571834035128
2019-01-08 01 A,2008.26812133478
2019-01-08 02 A,1823.6311319937681
2019-01-08 03 A,1713.7846822881088
2019-01-08 04 A,1756.648165348351
2019-01-08 05 A,1896.347021918299
2019-01-08 06 A,2034.2326348394533
2019-01-08 07 A,2385.255241736839
2019-01-08 08 A,2931.9459205777157
2019-01-08 09 A,2981.0637638905328
2019-01-08 10 A,2794.434808796391
2019-01-08 11 A,2707.834385894682
2019-01-08 12 A,2580.2585975218035
2019-01-08 13 A,2424.0506521387842
2019-01-08 14 A,2231.0310054913093
2019-01-08 15 A,2127.482426083412
2019-01-08 16 A,1948.0241166162705
2019-01-08 17 A,2084.6903891205184
2019-01-08 18 A,2287.546373639149
2019-01-08 19 A,2755.324509064715
2019-01-08 20 A,2693.9009604607836
2019-01-08 21 A,2678.6461625147404
2019-01-08 22 A,2579.155986792291
2019-01-08 23 A,2423.7682253661014
2019-01-08 24 A,2301.261870499326
2019-01-09 01 A,2013.9469126946833
2019-01-09 02 A,1758.6437219335053
