일자|시간|구분,공급량
2019-01-01 01 A,1966.5641678732973
2019-01-01 02 A,1784.8398662059806
2019-01-01 03 A,1723.0914530582793
2019-01-01 04 A,1761.4047980360933
2019-01-01 05 A,1904.037828018848
2019-01-01 06 A,2031.4576321562322
2019-01-01 07 A,2387.721095756271
2019-01-01 08 A,2867.7083763111614
2019-01-01 09 A,2968.94110068759
2019-01-01 10 A,2763.943921261781
2019-01-01 11 A,2815.1005360279996
2019-01-01 12 A,2603.7181264111996
2019-01-01 13 A,2432.219881371412
2019-01-01 14 A,2229.2200347163944
2019-01-01 15 A,2161.8317634712316
2019-01-01 16 A,2000.5498560333972
2019-01-01 17 A,2125.1658427494813
2019-01-01 18 A,2387.6991992495514
2019-01-01 19 A,2710.1308312603824
2019-01-01 20 A,2808.912491000093
2019-01-01 21 A,2736.389717256696
2019-01-01 22 A,2620.8510530428566
2019-01-01 23 A,2459.5826793845163
2019-01-01 24 A,2342.108326696481
2019-01-02 01 A,2027.0539788167332
2019-01-02 02 A,1774.6134541066285
2019-01-02 03 A,1649.465748036661
2019-01-02 04 A,1689.5335388740123
2019-01-02 05 A,1871.9849082656988
2019-01-02 06 A,2077.474585305843
2019-01-02 07 A,2333.67928682187
2019-01-02 08 A,2816.6040634121596
2019-01-02 09 A,2952.0026464908424
2019-01-02 10 A,2837.293159366691
2019-01-02 11 A,2752.40375544368
2019-01-02 12 A,2482.1457655907343
2019-01-02 13 A,2393.250340044453
2019-01-02 14 A,2248.092378245131
2019-01-02 15 A,2105.563817666859
2019-01-02 16 A,2012.479635489165
2019-01-02 17 A,2130.64808704408
2019-01-02 18 A,2353.9683172211785
2019-01-02 19 A,2689.49176990917
2019-01-02 20 A,2775.661814123925
2019-01-02 21 A,2725.5085649491475
2019-01-02 22 A,2592.485128890413
2019-01-02 23 A,2499.242469431587
2019-01-02 24 A,2298.155086315291
2019-01-03 01 A,1999.3897335129705
2019-01-03 02 A,1835.9151291349176
2019-01-03 03 A,1732.6606968398792
2019-01-03 04 A,1706.2842979199208
2019-01-03 05 A,1923.1794305780545
2019-01-03 06 A,2082.895605845086
2019-01-03 07 A,2385.196215007112
2019-01-03 08 A,2821.430726813658
2019-01-03 09 A,2936.0774795223515
2019-01-03 10 A,2784.56732352958
2019-01-03 11 A,2795.0975352563937
2019-01-03 12 A,2466.8074718403122
2019-01-03 13 A,2250.537773542851
2019-01-03 14 A,2142.9670839112187
2019-01-03 15 A,1966.0766148559355
2019-01-03 16 A,1956.8950831149332
2019-01-03 17 A,1965.466655296309
2019-01-03 18 A,2241.0801819660182
2019-01-03 19 A,2576.215043440699
2019-01-03 20 A,2622.9159612282247
2019-01-03 21 A,2648.9579570873407
2019-01-03 22 A,2569.4244766371503
2019-01-03 23 A,2422.322762114467
2019-01-03 24 A,2248.127552074061
2019-01-04 01 A,2036.571988444423
2019-01-04 02 A,1777.0127022298843
2019-01-04 03 A,1652.18760753363
2019-01-04 04 A,1684.4045053396371
2019-01-04 05 A,1873.2926107969838
2019-01-04 06 A,1996.6658055134053
2019-01-04 07 A,2289.0909214683115
2019-01-04 08 A,2760.777161494868
2019-01-04 09 A,2871.3641885684633
2019-01-04 10 A,2816.484167378367
2019-01-04 11 A,2748.9910435890097
2019-01-04 12 A,2535.6358601385996
2019-01-04 13 A,2273.1918100537046
2019-01-04 14 A,2178.9759765888903
2019-01-04 15 A,2026.3181865534104
2019-01-04 16 A,1960.288731903221
2019-01-04 17 A,2030.1505629031315
2019-01-04 18 A,2285.514524851693
2019-01-04 19 A,2606.946385036961
2019-01-04 20 A,2590.9180615182086
2019-01-04 21 A,2639.4320882491957
2019-01-04 22 A,2505.9349483525402
2019-01-04 23 A,2353.6736539368217
2019-01-04 24 A,2239.3178033409367
2019-01-05 01 A,2090.293361148023
2019-01-05 02 A,1839.0224607473704
2019-01-05 03 A,1670.718456755847
2019-01-05 04 A,1680.1060242706426
2019-01-05 05 A,1829.2927425432538
2019-01-05 06 A,1921.3045602421607
2019-01-05 07 A,2040.4387629613625
2019-01-05 08 A,2401.7488792248855
2019-01-05 09 A,2598.871655722253
2019-01-05 10 A,2645.927884226585
2019-01-05 11 A,2549.5563755937255
2019-01-05 12 A,2254.205575630242
2019-01-05 13 A,2125.570865496351
2019-01-05 14 A,2026.5994799436658
2019-01-05 15 A,1923.150769417637
2019-01-05 16 A,1843.8810544434255
2019-01-05 17 A,1902.4810654079324
2019-01-05 18 A,2126.324382081939
2019-01-05 19 A,2430.0081437509934
2019-01-05 20 A,2419.0248997770586
2019-01-05 21 A,2352.6276758428567
2019-01-05 22 A,2352.5758414187744
2019-01-05 23 A,2244.9090447047465
2019-01-05 24 A,2128.3914610573993
2019-01-06 01 A,1876.3104790609073
2019-01-06 02 A,1677.4787933638147
2019-01-06 03 A,1563.8525539039733
2019-01-06 04 A,1586.5742598726288
2019-01-06 05 A,1689.0639257660532
2019-01-06 06 A,1776.8346927648086
2019-01-06 07 A,1821.8795026503226
2019-01-06 08 A,2071.276818886796
2019-01-06 09 A,2441.1592978990575
2019-01-06 10 A,2523.343636000951
2019-01-06 11 A,2446.6343094628264
2019-01-06 12 A,2179.516393788317
2019-01-06 13 A,2025.728006361042
2019-01-06 14 A,1973.2427368568756
2019-01-06 15 A,1872.560318924539
2019-01-06 16 A,1821.1196061556889
2019-01-06 17 A,1869.799047583553
2019-01-06 18 A,2152.561571115998
2019-01-06 19 A,2443.2384644369477
2019-01-06 20 A,2476.99524067328
2019-01-06 21 A,2403.659617510287
2019-01-06 22 A,2295.712399093665
2019-01-06 23 A,2212.9050278740724
2019-01-06 24 A,2127.013159409796
2019-01-07 01 A,1876.1382545370066
2019-01-07 02 A,1639.7068579806707
2019-01-07 03 A,1584.4008920046276
2019-01-07 04 A,1562.5788637246678
2019-01-07 05 A,1757.1852468461693
2019-01-07 06 A,1963.5362049688642
2019-01-07 07 A,2243.1611016581837
2019-01-07 08 A,2717.1623866260215
2019-01-07 09 A,2854.8489595785577
2019-01-07 10 A,2789.4983839380934
2019-01-07 11 A,2700.8855345688894
2019-01-07 12 A,2461.847453969285
2019-01-07 13 A,2342.085275080222
2019-01-07 14 A,2176.7660826820634
2019-01-07 15 A,2051.620242977614
2019-01-07 16 A,1922.2893932318457
2019-01-07 17 A,1962.0373267267103
2019-01-07 18 A,2288.027774552691
2019-01-07 19 A,2581.0319411623
2019-01-07 20 A,2707.9857726722375
2019-01-07 21 A,2674.085426334067
2019-01-07 22 A,2575.4519656615084
2019-01-07 23 A,2451.764738168824
2019-01-07 24 A,2257.9879456486983
2019-01-08 01 A,1966.5641678732973
2019-01-08 02 A,1784.8398662059806
2019-01-08 03 A,1723.0914530582793
2019-01-08 04 A,1761.4047980360933
2019-01-08 05 A,1904.037828018848
2019-01-08 06 A,2031.4576321562322
2019-01-08 07 A,2387.721095756271
2019-01-08 08 A,2867.7083763111614
2019-01-08 09 A,2968.94110068759
2019-01-08 10 A,2763.943921261781
2019-01-08 11 A,2815.1005360279996
2019-01-08 12 A,2603.7181264111996
2019-01-08 13 A,2432.219881371412
2019-01-08 14 A,2229.2200347163944
2019-01-08 15 A,2161.8317634712316
2019-01-08 16 A,2000.5498560333972
2019-01-08 17 A,2125.1658427494813
2019-01-08 18 A,2387.6991992495514
2019-01-08 19 A,2710.1308312603824
2019-01-08 20 A,2808.912491000093
2019-01-08 21 A,2736.389717256696
2019-01-08 22 A,2620.8510530428566
2019-01-08 23 A,2459.5826793845163
2019-01-08 24 A,2342.108326696481
2019-01-09 01 A,2027.0539788167332
2019-01-09 02 A,1774.6134541066285
2019-01-09 03 A,1649.465748036661
2019-01-09 04 A,1689.5335388740123
2019-01-09 05 A,1871.9849082656988
2019-01-09 06 A,2077.474585305843
2019-01-09 07 A,2333.67928682187
2019-01-09 08 A,2816.6040634121596
2019-01-09 09 A,2952.0026464908424
2019-01-09 10 A,2837.293159366691
2019-01-09 11 A,2752.40375544368
2019-01-09 12 A,2482.1457655907343
2019-01-09 13 A,2393.250340044453
2019-01-09 14 A,2248.092378245131
2019-01-09 15 A,2105.563817666859
2019-01-09 16 A,2012.479635489165
2019-01-09 17 A,2130.64808704408
2019-01-09 18 A,2353.9683172211785
2019-01-09 19 A,2689.49176990917
2019-01-09 20 A,2775.661814123925
2019-01-09 21 A,2725.5085649491475
2019-01-09 22 A,2592.485128890413
2019-01-09 23 A,2499.242469431587
2019-01-09 24 A,2298.155086315291
2019-01-10 01 A,1999.3897335129705
2019-01-10 02 A,1835.9151291349176
2019-01-10 03 A,1732.6606968398792
2019-01-10 04 A,1706.2842979199208
2019-01-10 05 A,1923.1794305780545
2019-01-10 06 A,2082.895605845086
2019-01-10 07 A,2385.196215007112
2019-01-10 08 A,2821.430726813658
2019-01-10 09 A,2936.0774795223515
2019-01-10 10 A,2784.56732352958
2019-01-10 11 A,2795.0975352563937
2019-01-10 12 A,2466.8074718403122
2019-01-10 13 A,2250.537773542851
2019-01-10 14 A,2142.9670839112187
2019-01-10 15 A,1966.0766148559355
2019-01-10 16 A,1956.8950831149332
2019-01-10 17 A,1965.466655296309
2019-01-10 18 A,2241.0801819660182
2019-01-10 19 A,2576.215043440699
2019-01-10 20 A,2622.9159612282247
2019-01-10 21 A,2648.9579570873407
2019-01-10 22 A,2569.4244766371503
2019-01-10 23 A,2422.322762114467
2019-01-10 24 A,2248.127552074061
2019-01-11 01 A,2036.571988444423
2019-01-11 02 A,1777.0127022298843
2019-01-11 03 A,1652.18760753363
2019-01-11 04 A,1684.4045053396371
2019-01-11 05 A,1873.2926107969838
2019-01-11 06 A,1996.6658055134053
2019-01-11 07 A,2289.0909214683115
2019-01-11 08 A,2760.777161494868
2019-01-11 09 A,2871.3641885684633
2019-01-11 10 A,2816.484167378367
2019-01-11 11 A,2748.9910435890097
2019-01-11 12 A,2535.6358601385996
2019-01-11 13 A,2273.1918100537046
2019-01-11 14 A,2178.9759765888903
2019-01-11 15 A,2026.3181865534104
2019-01-11 16 A,1960.288731903221
2019-01-11 17 A,2030.1505629031315
2019-01-11 18 A,2285.514524851693
2019-01-11 19 A,2606.946385036961
2019-01-11 20 A,2590.9180615182086
2019-01-11 21 A,2639.4320882491957
2019-01-11 22 A,2505.9349483525402
2019-01-11 23 A,2353.6736539368217
2019-01-11 24 A,2239.3178033409367
2019-01-12 01 A,2090.293361148023
2019-01-12 02 A,1839.0224607473704
2019-01-12 03 A,1670.718456755847
2019-01-12 04 A,1680.1060242706426
2019-01-12 05 A,1829.2927425432538
2019-01-12 06 A,1921.3045602421607
2019-01-12 07 A,2040.4387629613625
2019-01-12 08 A,2401.7488792248855
2019-01-12 09 A,2598.871655722253
2019-01-12 10 A,2645.927884226585
2019-01-12 11 A,2549.5563755937255
2019-01-12 12 A,2254.205575630242
2019-01-12 13 A,2125.570865496351
2019-01-12 14 A,2026.5994799436658
2019-01-12 15 A,1923.150769417637
2019-01-12 16 A,1843.8810544434255
2019-01-12 17 A,1902.4810654079324
2019-01-12 18 A,2126.324382081939
2019-01-12 19 A,2430.0081437509934
