일자|시간|구분,공급량
2019-01-01 01 A,1879.6776712731655
2019-01-01 02 A,1679.0986610146729
2019-01-01 03 A,1561.5492144919835
2019-01-01 04 A,1534.543856765737
2019-01-01 05 A,1649.868093720624
2019-01-01 06 A,1642.6288951842298
2019-01-01 07 A,1772.9328789478652
2019-01-01 08 A,2253.1029319635895
2019-01-01 09 A,2695.785022228002
2019-01-01 10 A,2661.125986680676
2019-01-01 11 A,2187.7328395223694
2019-01-01 12 A,2092.674321633952
2019-01-01 13 A,1920.6271653226333
2019-01-01 14 A,1886.0568694552294
2019-01-01 15 A,2095.343842979817
2019-01-01 16 A,2035.6503193443637
2019-01-01 17 A,2133.337290757128
2019-01-01 18 A,2420.971070900953
2019-01-01 19 A,2295.670666114671
2019-01-01 20 A,2275.9182720587064
2019-01-01 21 A,2030.8770325311991
2019-01-01 22 A,2143.8296729091353
2019-01-01 23 A,1994.27193798361
2019-01-01 24 A,1971.7439807078795
2019-01-02 01 A,1881.3419816554883
2019-01-02 02 A,1846.8212199320842
2019-01-02 03 A,1749.1470015982025
2019-01-02 04 A,1778.9223392321521
2019-01-02 05 A,2086.9807579326193
2019-01-02 06 A,2199.1907877819485
2019-01-02 07 A,2516.914658150638
2019-01-02 08 A,2991.0817823033017
2019-01-02 09 A,3363.3707341248887
2019-01-02 10 A,2999.14208668632
2019-01-02 11 A,3301.3163618486105
2019-01-02 12 A,3031.8366612737896
2019-01-02 13 A,2913.921408680012
2019-01-02 14 A,2788.3240380953516
2019-01-02 15 A,2706.1972843931735
2019-01-02 16 A,2701.240692362373
2019-01-02 17 A,2835.44200962569
2019-01-02 18 A,3160.884040626704
2019-01-02 19 A,3600.8728137232097
2019-01-02 20 A,3677.439396477442
2019-01-02 21 A,3618.3190153333826
2019-01-02 22 A,3583.4442831598817
2019-01-02 23 A,3377.581032123064
2019-01-02 24 A,3166.8966605385876
2019-01-03 01 A,2942.9511372881334
2019-01-03 02 A,2698.807988919952
2019-01-03 03 A,2556.9331228978317
2019-01-03 04 A,2603.112724490607
2019-01-03 05 A,2792.672478610772
2019-01-03 06 A,2986.959092932196
2019-01-03 07 A,3322.9537871418897
2019-01-03 08 A,3800.9881375384184
2019-01-03 09 A,3870.129866718356
2019-01-03 10 A,3816.2737822156632
2019-01-03 11 A,3659.4825042848515
2019-01-03 12 A,3464.1732784468495
2019-01-03 13 A,3205.0013270869263
2019-01-03 14 A,3041.1643037276494
2019-01-03 15 A,2959.491882876837
2019-01-03 16 A,2891.884389088881
2019-01-03 17 A,2965.9846481126383
2019-01-03 18 A,3289.301825566563
2019-01-03 19 A,3708.807781162761
2019-01-03 20 A,3753.085901268974
2019-01-03 21 A,3645.6002645207595
2019-01-03 22 A,3666.090528651165
2019-01-03 23 A,3446.950206831947
2019-01-03 24 A,3233.0231221627773
2019-01-04 01 A,2976.4020439498936
2019-01-04 02 A,2725.1343165529047
2019-01-04 03 A,2589.501997081916
2019-01-04 04 A,2629.0495828479975
2019-01-04 05 A,2809.235228299508
2019-01-04 06 A,2991.8605892047717
2019-01-04 07 A,3315.976831203714
2019-01-04 08 A,3812.5793666952463
2019-01-04 09 A,3907.4985281008762
2019-01-04 10 A,3678.8440594471913
2019-01-04 11 A,3218.8464405331806
2019-01-04 12 A,3149.6406140007225
2019-01-04 13 A,2871.4031656351017
2019-01-04 14 A,2669.2754064531073
2019-01-04 15 A,2525.548763601351
2019-01-04 16 A,2519.1661391896546
2019-01-04 17 A,2547.083448356746
2019-01-04 18 A,2730.9647603714325
2019-01-04 19 A,2988.2203036446335
2019-01-04 20 A,3281.472975340096
2019-01-04 21 A,3226.2095982369456
2019-01-04 22 A,3110.145305516864
2019-01-04 23 A,2903.281319317936
2019-01-04 24 A,2719.7107636097426
2019-01-05 01 A,2018.7666368028224
2019-01-05 02 A,1822.350994759889
2019-01-05 03 A,2107.7980522590306
2019-01-05 04 A,2253.8667872456517
2019-01-05 05 A,2265.0062926281207
2019-01-05 06 A,2531.0059688022407
2019-01-05 07 A,2566.005086537075
2019-01-05 08 A,2928.7750480747795
2019-01-05 09 A,2728.431006231689
2019-01-05 10 A,2650.216256458376
2019-01-05 11 A,2476.8683577096504
2019-01-05 12 A,2516.8768393764285
2019-01-05 13 A,2287.269374805884
2019-01-05 14 A,2065.2521213306654
2019-01-05 15 A,1970.5518431664866
2019-01-05 16 A,1680.658494609662
2019-01-05 17 A,1764.3674195807284
2019-01-05 18 A,2087.8881925052897
2019-01-05 19 A,2345.3583304493623
2019-01-05 20 A,2535.252504900844
2019-01-05 21 A,2427.936961892226
2019-01-05 22 A,2476.112281178484
2019-01-05 23 A,2441.1538629583565
2019-01-05 24 A,2122.061938545344
2019-01-06 01 A,1841.0884619038936
2019-01-06 02 A,1500.8267944018357
2019-01-06 03 A,1372.695193245311
2019-01-06 04 A,1416.7823923509854
2019-01-06 05 A,1560.9647004100898
2019-01-06 06 A,1649.0422246594808
2019-01-06 07 A,1683.466981319334
2019-01-06 08 A,1940.4284464088414
2019-01-06 09 A,2527.911284005659
2019-01-06 10 A,2583.9817549422028
2019-01-06 11 A,2157.5266367873282
2019-01-06 12 A,2052.457368981133
2019-01-06 13 A,2251.13352514578
2019-01-06 14 A,1633.0879047238304
2019-01-06 15 A,2013.6228106050817
2019-01-06 16 A,1862.997369165765
2019-01-06 17 A,2046.452212567295
2019-01-06 18 A,2489.313026155745
2019-01-06 19 A,2649.8041652831844
2019-01-06 20 A,2651.036880061345
2019-01-06 21 A,2615.7042916676983
2019-01-06 22 A,2539.0244737653343
2019-01-06 23 A,2458.999174642691
2019-01-06 24 A,2323.772358638259
2019-01-07 01 A,2136.9158893918334
2019-01-07 02 A,1890.007363395766
2019-01-07 03 A,1866.4240938450116
2019-01-07 04 A,1914.8219667810333
2019-01-07 05 A,2178.0978492561867
2019-01-07 06 A,1905.7263800925284
2019-01-07 07 A,2700.803474548252
2019-01-07 08 A,3176.5131536173303
2019-01-07 09 A,3021.1868986387694
2019-01-07 10 A,2614.6121412288226
2019-01-07 11 A,2706.902074686722
2019-01-07 12 A,2616.7924269624364
2019-01-07 13 A,2356.9004889985144
2019-01-07 14 A,2237.74128573416
2019-01-07 15 A,2157.1715405377045
2019-01-07 16 A,2023.7613332172275
2019-01-07 17 A,1913.107333603071
2019-01-07 18 A,2485.922486099083
2019-01-07 19 A,2796.2837763634775
2019-01-07 20 A,2812.5998106433044
2019-01-07 21 A,2821.6678243603583
2019-01-07 22 A,2695.5848255358833
2019-01-07 23 A,2600.4169287331297
2019-01-07 24 A,2440.148459915815
2019-01-08 01 A,2127.3296994512207
2019-01-08 02 A,2001.9666816492702
2019-01-08 03 A,1736.885645645697
2019-01-08 04 A,1957.453688753317
2019-01-08 05 A,2133.272694789828
2019-01-08 06 A,2277.5922058745036
2019-01-08 07 A,2777.596713713584
2019-01-08 08 A,2985.7694005648523
2019-01-08 09 A,3077.411487780518
2019-01-08 10 A,2541.11674067287
2019-01-08 11 A,2325.0507227589515
2019-01-08 12 A,2439.0677245303723
2019-01-08 13 A,2468.203082617999
2019-01-08 14 A,1998.8257696786545
2019-01-08 15 A,2224.0708562272303
2019-01-08 16 A,2152.825095188986
2019-01-08 17 A,2256.1883576636064
2019-01-08 18 A,2543.249998193144
2019-01-08 19 A,2882.7104185646667
2019-01-08 20 A,2897.5686933826278
2019-01-08 21 A,2908.29225574628
2019-01-08 22 A,2911.974527419806
2019-01-08 23 A,2671.783143827319
2019-01-08 24 A,2424.8483701708824
2019-01-09 01 A,2379.482375388243
2019-01-09 02 A,2093.5088890214083
2019-01-09 03 A,1986.4972795415317
2019-01-09 04 A,2077.6190076403436
2019-01-09 05 A,2281.772627558273
2019-01-09 06 A,2441.3613555032753
2019-01-09 07 A,2678.3488424451657
2019-01-09 08 A,3305.261708058452
2019-01-09 09 A,3117.799829263074
2019-01-09 10 A,2718.53005603656
2019-01-09 11 A,2870.3502657777153
2019-01-09 12 A,2834.5369944178806
2019-01-09 13 A,2673.8814864209585
2019-01-09 14 A,2538.869215459936
2019-01-09 15 A,2400.783267942419
2019-01-09 16 A,2383.852029582216
2019-01-09 17 A,2459.1756419157314
2019-01-09 18 A,2698.334367395005
2019-01-09 19 A,3230.909435854092
2019-01-09 20 A,2805.9300973617965
2019-01-09 21 A,2878.5859816497696
2019-01-09 22 A,3136.679481126967
2019-01-09 23 A,3082.9742759173514
2019-01-09 24 A,2711.8947520398315
2019-01-10 01 A,2525.5317739852553
2019-01-10 02 A,2222.9652913587074
2019-01-10 03 A,2216.787836216524
2019-01-10 04 A,2373.107994591149
2019-01-10 05 A,2580.3947416253263
2019-01-10 06 A,2739.9404188883395
2019-01-10 07 A,3051.503980061807
2019-01-10 08 A,3349.2117787138036
2019-01-10 09 A,3491.9770584097273
2019-01-10 10 A,2943.5616151436816
2019-01-10 11 A,3165.1315502571097
2019-01-10 12 A,2926.3499401460535
2019-01-10 13 A,2724.884433259686
2019-01-10 14 A,2549.8578075481523
