일자|시간|구분,공급량
2019-01-01 01 A,2013.1562094769438
2019-01-01 02 A,1840.5580285428573
2019-01-01 03 A,1739.8069586137974
2019-01-01 04 A,1773.3998346764338
2019-01-01 05 A,1915.8797464810243
2019-01-01 06 A,2069.0216364819207
2019-01-01 07 A,2416.3323176563326
2019-01-01 08 A,2901.430978719671
2019-01-01 09 A,3026.5972985195217
2019-01-01 10 A,2781.342572336072
2019-01-01 11 A,2731.273589389561
2019-01-01 12 A,2572.374930651215
2019-01-01 13 A,2421.8065849604327
2019-01-01 14 A,2246.745357104689
2019-01-01 15 A,2107.814192054151
2019-01-01 16 A,1974.3184395422854
2019-01-01 17 A,2066.332933414803
2019-01-01 18 A,2318.2027412222124
2019-01-01 19 A,2809.7426450569756
2019-01-01 20 A,2738.0592836255137
2019-01-01 21 A,2681.133324849755
2019-01-01 22 A,2596.0925839646993
2019-01-01 23 A,2492.768876857259
2019-01-01 24 A,2308.309573322367
2019-01-02 01 A,2014.1474565882697
2019-01-02 02 A,1760.5940558046136
2019-01-02 03 A,1646.9476861653286
2019-01-02 04 A,1661.8016205127183
2019-01-02 05 A,1867.4756801186775
2019-01-02 06 A,2044.1469891162367
2019-01-02 07 A,2323.4987758284583
2019-01-02 08 A,2792.2969153478825
2019-01-02 09 A,2861.9233875004275
2019-01-02 10 A,2771.2193032446557
2019-01-02 11 A,2720.9309231396264
2019-01-02 12 A,2540.670279408186
2019-01-02 13 A,2388.4795598700957
2019-01-02 14 A,2254.868947185376
2019-01-02 15 A,2116.0048644921644
2019-01-02 16 A,2037.4317502332515
2019-01-02 17 A,2090.04505360241
2019-01-02 18 A,2315.6095543717106
2019-01-02 19 A,2647.6600538042285
2019-01-02 20 A,2755.921319489008
2019-01-02 21 A,2665.990584075157
2019-01-02 22 A,2613.206965379595
2019-01-02 23 A,2538.4890207013286
2019-01-02 24 A,2374.216063010753
2019-01-03 01 A,2021.5274954678148
2019-01-03 02 A,1868.1748055809385
2019-01-03 03 A,1744.1175197035222
2019-01-03 04 A,1746.6204265334536
2019-01-03 05 A,1973.7843481942189
2019-01-03 06 A,2134.903629074889
2019-01-03 07 A,2420.742422036038
2019-01-03 08 A,2921.7748407117565
2019-01-03 09 A,2977.9026068138205
2019-01-03 10 A,2780.412657504413
2019-01-03 11 A,2752.0796302565814
2019-01-03 12 A,2385.459298804197
2019-01-03 13 A,2253.021028198278
2019-01-03 14 A,2109.8377023017324
2019-01-03 15 A,2058.347554652438
2019-01-03 16 A,1966.9152029810919
2019-01-03 17 A,1990.29136052056
2019-01-03 18 A,2242.648215728962
2019-01-03 19 A,2571.103935717071
2019-01-03 20 A,2638.672226085855
2019-01-03 21 A,2554.4261239092657
2019-01-03 22 A,2564.685531928075
2019-01-03 23 A,2423.4601974288835
2019-01-03 24 A,2220.0491781939477
2019-01-04 01 A,2070.842528766761
2019-01-04 02 A,1806.3937184291449
2019-01-04 03 A,1672.0218649869096
2019-01-04 04 A,1689.2974323393933
2019-01-04 05 A,1903.5841576632906
2019-01-04 06 A,2041.9764232202642
2019-01-04 07 A,2303.6733390159475
2019-01-04 08 A,2786.7660536673366
2019-01-04 09 A,2888.9175199991146
2019-01-04 10 A,2888.1444874079807
2019-01-04 11 A,2765.2409801196636
2019-01-04 12 A,2536.753181346715
2019-01-04 13 A,2258.8294621962286
2019-01-04 14 A,2244.626431954968
2019-01-04 15 A,2083.1304515549637
2019-01-04 16 A,1985.9428927507447
2019-01-04 17 A,2058.0273361947143
2019-01-04 18 A,2289.0860570388477
2019-01-04 19 A,2589.1833664268684
2019-01-04 20 A,2584.6731353838522
2019-01-04 21 A,2619.3477541737993
2019-01-04 22 A,2520.7437578712093
2019-01-04 23 A,2446.572009173776
2019-01-04 24 A,2236.3472809763225
2019-01-05 01 A,2104.819615867519
2019-01-05 02 A,1879.6794389314534
2019-01-05 03 A,1673.2172578598738
2019-01-05 04 A,1735.2089734928632
2019-01-05 05 A,1830.6857280327467
2019-01-05 06 A,1944.5474555848416
2019-01-05 07 A,2037.6246852654883
2019-01-05 08 A,2418.6076961195713
2019-01-05 09 A,2663.6520678357665
2019-01-05 10 A,2688.755190169711
2019-01-05 11 A,2533.1631186704144
2019-01-05 12 A,2327.353120277845
2019-01-05 13 A,2163.8188763522985
2019-01-05 14 A,2051.5456323048256
2019-01-05 15 A,1938.0843773562713
2019-01-05 16 A,1925.9225240810692
2019-01-05 17 A,1909.1535116037976
2019-01-05 18 A,2108.068288345129
2019-01-05 19 A,2420.653148962666
2019-01-05 20 A,2483.6331291062434
2019-01-05 21 A,2394.4344992185233
2019-01-05 22 A,2332.1557400409497
2019-01-05 23 A,2197.9448645832117
2019-01-05 24 A,2042.7606245646768
2019-01-06 01 A,1857.8431037425264
2019-01-06 02 A,1630.7460887613024
2019-01-06 03 A,1570.7621780679024
2019-01-06 04 A,1591.8639814611588
2019-01-06 05 A,1674.0507615241727
2019-01-06 06 A,1847.1323284412808
2019-01-06 07 A,1902.3282897580875
2019-01-06 08 A,2164.553922001841
2019-01-06 09 A,2401.096234527153
2019-01-06 10 A,2492.115279909697
2019-01-06 11 A,2358.288293997388
2019-01-06 12 A,2183.9666813967865
2019-01-06 13 A,2103.240858095974
2019-01-06 14 A,1976.4424071132144
2019-01-06 15 A,1932.996452395068
2019-01-06 16 A,1875.2868122823688
2019-01-06 17 A,1938.6446123789792
2019-01-06 18 A,2191.581560507243
2019-01-06 19 A,2498.4512309547426
2019-01-06 20 A,2448.257809985056
2019-01-06 21 A,2366.260532929153
2019-01-06 22 A,2383.097152548503
2019-01-06 23 A,2229.6759953148885
2019-01-06 24 A,2071.765153037062
2019-01-07 01 A,1829.585146365203
2019-01-07 02 A,1580.5724870635509
2019-01-07 03 A,1544.8639767511122
