일자|시간|구분,공급량
2019-01-01 01 A,1974.0261198007559
2019-01-01 02 A,1730.0082543367184
2019-01-01 03 A,1661.5712107630648
2019-01-01 04 A,1668.3133326295683
2019-01-01 05 A,1857.8099126753177
2019-01-01 06 A,1981.5452800501207
2019-01-01 07 A,2544.2648366167837
2019-01-01 08 A,2910.9001271874417
2019-01-01 09 A,3000.1845180819673
2019-01-01 10 A,2852.7547994871784
2019-01-01 11 A,2816.401576859766
2019-01-01 12 A,2595.4079249328015
2019-01-01 13 A,2238.078201856414
2019-01-01 14 A,2200.9554497417025
2019-01-01 15 A,2098.977278034111
2019-01-01 16 A,1994.365587527593
2019-01-01 17 A,2062.3341077408695
2019-01-01 18 A,2355.077535702534
2019-01-01 19 A,2569.7220591201117
2019-01-01 20 A,2801.7164228444863
2019-01-01 21 A,2707.764001932071
2019-01-01 22 A,2592.5403810043954
2019-01-01 23 A,2511.031566944038
2019-01-01 24 A,2407.0043440802774
2019-01-02 01 A,2037.5234699009247
2019-01-02 02 A,1742.2929622363783
2019-01-02 03 A,1618.3530648967233
2019-01-02 04 A,1640.7793211090925
2019-01-02 05 A,1891.478420009786
2019-01-02 06 A,1862.138736300465
2019-01-02 07 A,2297.066739725674
2019-01-02 08 A,2968.6744077811936
2019-01-02 09 A,2995.0763080800107
2019-01-02 10 A,2886.6888387614717
2019-01-02 11 A,2758.361305628409
2019-01-02 12 A,2553.292760123468
2019-01-02 13 A,2423.4958486456826
2019-01-02 14 A,2199.9880857887874
2019-01-02 15 A,1990.0576597697986
2019-01-02 16 A,2059.9881617560604
2019-01-02 17 A,2139.3374632482614
2019-01-02 18 A,2373.662769843411
2019-01-02 19 A,2624.850023766971
2019-01-02 20 A,2759.6057452496007
2019-01-02 21 A,2749.638088542334
2019-01-02 22 A,2634.103897262572
2019-01-02 23 A,2444.8071279031847
2019-01-02 24 A,2328.689440911404
2019-01-03 01 A,2011.6704918111118
2019-01-03 02 A,1729.7649803959514
2019-01-03 03 A,1633.294222353843
2019-01-03 04 A,1683.8068867723332
2019-01-03 05 A,1827.9416947635118
2019-01-03 06 A,1937.196507859756
2019-01-03 07 A,2322.0537746785885
2019-01-03 08 A,2719.8982522136394
2019-01-03 09 A,2979.1878877151257
2019-01-03 10 A,2840.6084547533865
2019-01-03 11 A,2682.0149079979865
2019-01-03 12 A,2569.1147921535953
2019-01-03 13 A,2291.297803535749
2019-01-03 14 A,2184.146230184958
2019-01-03 15 A,2065.5664758296607
2019-01-03 16 A,2025.9180412585943
2019-01-03 17 A,2088.574558756252
2019-01-03 18 A,2390.880872844703
2019-01-03 19 A,2515.679551578476
2019-01-03 20 A,2775.2998566853166
2019-01-03 21 A,2570.0931552373745
2019-01-03 22 A,2515.557383897905
2019-01-03 23 A,2351.9947214769245
2019-01-03 24 A,2152.852147505594
2019-01-04 01 A,2062.986663673193
2019-01-04 02 A,1765.7223805822491
2019-01-04 03 A,1659.075877503674
2019-01-04 04 A,1653.0818535932717
2019-01-04 05 A,1791.6557366203672
2019-01-04 06 A,2139.8094293771724
2019-01-04 07 A,2243.817439212353
2019-01-04 08 A,2503.8694776314405
2019-01-04 09 A,2888.4810778067754
2019-01-04 10 A,2838.35649654777
2019-01-04 11 A,2497.4618730194543
2019-01-04 12 A,2487.1538386277875
2019-01-04 13 A,2228.875890008717
2019-01-04 14 A,2050.4535755826237
2019-01-04 15 A,1956.9007795410225
2019-01-04 16 A,1925.4041033896215
2019-01-04 17 A,1967.051256069875
2019-01-04 18 A,2165.5164299576477
2019-01-04 19 A,2409.091893235289
2019-01-04 20 A,2598.9186723641315
2019-01-04 21 A,2480.295205207709
2019-01-04 22 A,2453.056940711502
2019-01-04 23 A,2243.8550052128903
2019-01-04 24 A,2289.53541822079
2019-01-05 01 A,2070.379634504792
2019-01-05 02 A,1831.8241104492022
2019-01-05 03 A,1661.7731137353915
2019-01-05 04 A,1632.494796175015
2019-01-05 05 A,1944.7467646341665
2019-01-05 06 A,1996.2053249060118
2019-01-05 07 A,2124.857298659058
2019-01-05 08 A,2496.4238870839918
2019-01-05 09 A,2561.2803238115494
2019-01-05 10 A,2504.9606691676845
2019-01-05 11 A,2496.6148744038846
2019-01-05 12 A,2263.9448221996054
2019-01-05 13 A,2059.249000267301
2019-01-05 14 A,1984.699631560302
2019-01-05 15 A,1812.9310847821566
2019-01-05 16 A,1736.5789915962716
2019-01-05 17 A,1835.0921833211696
2019-01-05 18 A,2174.213966684082
2019-01-05 19 A,2484.117466953824
2019-01-05 20 A,2497.163376551388
2019-01-05 21 A,2401.7239591847724
2019-01-05 22 A,2294.782343434238
2019-01-05 23 A,2202.541208580228
2019-01-05 24 A,2160.718493923031
2019-01-06 01 A,1986.6352603002947
2019-01-06 02 A,1796.8184042936784
2019-01-06 03 A,1628.1649586210488
2019-01-06 04 A,1668.4019394321465
2019-01-06 05 A,1760.6988388160175
2019-01-06 06 A,1924.4775382959333
2019-01-06 07 A,2154.4105621599697
2019-01-06 08 A,2300.0055173430965
2019-01-06 09 A,2648.30822518461
2019-01-06 10 A,2394.5608592807353
2019-01-06 11 A,2461.41516676831
2019-01-06 12 A,2125.9227225109107
2019-01-06 13 A,1975.4796030285856
2019-01-06 14 A,1928.809556551852
2019-01-06 15 A,1832.3817842691756
2019-01-06 16 A,1786.026824466461
2019-01-06 17 A,1862.4306953852126
2019-01-06 18 A,2190.0847652704733
2019-01-06 19 A,2510.5436547302043
2019-01-06 20 A,2477.4162562812758
2019-01-06 21 A,2338.853827765991
2019-01-06 22 A,2207.2101863866897
2019-01-06 23 A,2099.496806132534
2019-01-06 24 A,1937.5731441945607
2019-01-07 01 A,1924.5500640163402
2019-01-07 02 A,1601.7892374328708
2019-01-07 03 A,1544.840198670147
2019-01-07 04 A,1576.3145633063014
2019-01-07 05 A,1758.9849780917518
2019-01-07 06 A,1892.1496433874772
2019-01-07 07 A,2292.583868554473
2019-01-07 08 A,2764.7304130571774
2019-01-07 09 A,2936.678106786673
2019-01-07 10 A,2643.438061664434
2019-01-07 11 A,2684.960680438827
2019-01-07 12 A,2421.7536047150925
2019-01-07 13 A,2287.2135483924144
2019-01-07 14 A,2131.5405866736137
2019-01-07 15 A,1968.721675949331
2019-01-07 16 A,1935.26659835477
2019-01-07 17 A,2048.0997159034655
2019-01-07 18 A,2281.669484488689
2019-01-07 19 A,2547.047625939778
2019-01-07 20 A,2598.515808527107
2019-01-07 21 A,2515.455168776538
2019-01-07 22 A,2560.25234557728
2019-01-07 23 A,2412.5975952975796
2019-01-07 24 A,2329.7467230011844
2019-01-08 01 A,1974.0261198007559
2019-01-08 02 A,1730.0082543367184
2019-01-08 03 A,1661.5712107630648
2019-01-08 04 A,1668.3133326295683
2019-01-08 05 A,1857.8099126753177
2019-01-08 06 A,1981.5452800501207
2019-01-08 07 A,2544.2648366167837
2019-01-08 08 A,2910.9001271874417
2019-01-08 09 A,3000.1845180819673
2019-01-08 10 A,2852.7547994871784
2019-01-08 11 A,2816.401576859766
2019-01-08 12 A,2595.4079249328015
2019-01-08 13 A,2238.078201856414
2019-01-08 14 A,2200.9554497417025
2019-01-08 15 A,2098.977278034111
2019-01-08 16 A,1994.365587527593
2019-01-08 17 A,2062.3341077408695
2019-01-08 18 A,2355.077535702534
2019-01-08 19 A,2569.7220591201117
2019-01-08 20 A,2801.7164228444863
2019-01-08 21 A,2707.764001932071
2019-01-08 22 A,2592.5403810043954
2019-01-08 23 A,2511.031566944038
2019-01-08 24 A,2407.0043440802774
2019-01-09 01 A,2037.5234699009247
2019-01-09 02 A,1742.2929622363783
2019-01-09 03 A,1618.3530648967233
2019-01-09 04 A,1640.7793211090925
2019-01-09 05 A,1891.478420009786
2019-01-09 06 A,1862.138736300465
2019-01-09 07 A,2297.066739725674
2019-01-09 08 A,2968.6744077811936
2019-01-09 09 A,2995.0763080800107
2019-01-09 10 A,2886.6888387614717
2019-01-09 11 A,2758.361305628409
2019-01-09 12 A,2553.292760123468
2019-01-09 13 A,2423.4958486456826
2019-01-09 14 A,2199.9880857887874
2019-01-09 15 A,1990.0576597697986
2019-01-09 16 A,2059.9881617560604
2019-01-09 17 A,2139.3374632482614
2019-01-09 18 A,2373.662769843411
2019-01-09 19 A,2624.850023766971
2019-01-09 20 A,2759.6057452496007
2019-01-09 21 A,2749.638088542334
2019-01-09 22 A,2634.103897262572
2019-01-09 23 A,2444.8071279031847
2019-01-09 24 A,2328.689440911404
2019-01-10 01 A,2011.6704918111118
2019-01-10 02 A,1729.7649803959514
2019-01-10 03 A,1633.294222353843
2019-01-10 04 A,1683.8068867723332
2019-01-10 05 A,1827.9416947635118
2019-01-10 06 A,1937.196507859756
2019-01-10 07 A,2322.0537746785885
2019-01-10 08 A,2719.8982522136394
2019-01-10 09 A,2979.1878877151257
2019-01-10 10 A,2840.6084547533865
2019-01-10 11 A,2682.0149079979865
2019-01-10 12 A,2569.1147921535953
2019-01-10 13 A,2291.297803535749
2019-01-10 14 A,2184.146230184958
2019-01-10 15 A,2065.5664758296607
2019-01-10 16 A,2025.9180412585943
2019-01-10 17 A,2088.574558756252
2019-01-10 18 A,2390.880872844703
2019-01-10 19 A,2515.679551578476
2019-01-10 20 A,2775.2998566853166
2019-01-10 21 A,2570.0931552373745
2019-01-10 22 A,2515.557383897905
2019-01-10 23 A,2351.9947214769245
2019-01-10 24 A,2152.852147505594
2019-01-11 01 A,2062.986663673193
2019-01-11 02 A,1765.7223805822491
2019-01-11 03 A,1659.075877503674
2019-01-11 04 A,1653.0818535932717
2019-01-11 05 A,1791.6557366203672
2019-01-11 06 A,2139.8094293771724
2019-01-11 07 A,2243.817439212353
2019-01-11 08 A,2503.8694776314405
2019-01-11 09 A,2888.4810778067754
2019-01-11 10 A,2838.35649654777
2019-01-11 11 A,2497.4618730194543
2019-01-11 12 A,2487.1538386277875
2019-01-11 13 A,2228.875890008717
2019-01-11 14 A,2050.4535755826237
2019-01-11 15 A,1956.9007795410225
2019-01-11 16 A,1925.4041033896215
2019-01-11 17 A,1967.051256069875
2019-01-11 18 A,2165.5164299576477
2019-01-11 19 A,2409.091893235289
2019-01-11 20 A,2598.9186723641315
2019-01-11 21 A,2480.295205207709
2019-01-11 22 A,2453.056940711502
2019-01-11 23 A,2243.8550052128903
2019-01-11 24 A,2289.53541822079
2019-01-12 01 A,2070.379634504792
2019-01-12 02 A,1831.8241104492022
2019-01-12 03 A,1661.7731137353915
2019-01-12 04 A,1632.494796175015
2019-01-12 05 A,1944.7467646341665
2019-01-12 06 A,1996.2053249060118
2019-01-12 07 A,2124.857298659058
2019-01-12 08 A,2496.4238870839918
2019-01-12 09 A,2561.2803238115494
2019-01-12 10 A,2504.9606691676845
2019-01-12 11 A,2496.6148744038846
2019-01-12 12 A,2263.9448221996054
2019-01-12 13 A,2059.249000267301
2019-01-12 14 A,1984.699631560302
2019-01-12 15 A,1812.9310847821566
2019-01-12 16 A,1736.5789915962716
2019-01-12 17 A,1835.0921833211696
2019-01-12 18 A,2174.213966684082
2019-01-12 19 A,2484.117466953824
2019-01-12 20 A,2497.163376551388
2019-01-12 21 A,2401.7239591847724
2019-01-12 22 A,2294.782343434238
2019-01-12 23 A,2202.541208580228
2019-01-12 24 A,2160.718493923031
2019-01-13 01 A,1986.6352603002947
2019-01-13 02 A,1796.8184042936784
2019-01-13 03 A,1628.1649586210488
2019-01-13 04 A,1668.4019394321465
2019-01-13 05 A,1760.6988388160175
2019-01-13 06 A,1924.4775382959333
2019-01-13 07 A,2154.4105621599697
2019-01-13 08 A,2300.0055173430965
2019-01-13 09 A,2648.30822518461
2019-01-13 10 A,2394.5608592807353
2019-01-13 11 A,2461.41516676831
2019-01-13 12 A,2125.9227225109107
2019-01-13 13 A,1975.4796030285856
2019-01-13 14 A,1928.809556551852
2019-01-13 15 A,1832.3817842691756
2019-01-13 16 A,1786.026824466461
2019-01-13 17 A,1862.4306953852126
2019-01-13 18 A,2190.0847652704733
2019-01-13 19 A,2510.5436547302043
2019-01-13 20 A,2477.4162562812758
2019-01-13 21 A,2338.853827765991
2019-01-13 22 A,2207.2101863866897
2019-01-13 23 A,2099.496806132534
2019-01-13 24 A,1937.5731441945607
2019-01-14 01 A,1924.5500640163402
2019-01-14 02 A,1601.7892374328708
2019-01-14 03 A,1544.840198670147
2019-01-14 04 A,1576.3145633063014
2019-01-14 05 A,1758.9849780917518
2019-01-14 06 A,1892.1496433874772
2019-01-14 07 A,2292.583868554473
2019-01-14 08 A,2764.7304130571774
2019-01-14 09 A,2936.678106786673
2019-01-14 10 A,2643.438061664434
2019-01-14 11 A,2684.960680438827
2019-01-14 12 A,2421.7536047150925
2019-01-14 13 A,2287.2135483924144
2019-01-14 14 A,2131.5405866736137
2019-01-14 15 A,1968.721675949331
2019-01-14 16 A,1935.26659835477
2019-01-14 17 A,2048.0997159034655
2019-01-14 18 A,2281.669484488689
2019-01-14 19 A,2547.047625939778
2019-01-14 20 A,2598.515808527107
2019-01-14 21 A,2515.455168776538
2019-01-14 22 A,2560.25234557728
2019-01-14 23 A,2412.5975952975796
2019-01-14 24 A,2329.7467230011844
2019-01-15 01 A,1974.0261198007559
2019-01-15 02 A,1730.0082543367184
2019-01-15 03 A,1661.5712107630648
2019-01-15 04 A,1668.3133326295683
2019-01-15 05 A,1857.8099126753177
2019-01-15 06 A,1981.5452800501207
2019-01-15 07 A,2544.2648366167837
2019-01-15 08 A,2910.9001271874417
2019-01-15 09 A,3000.1845180819673
2019-01-15 10 A,2852.7547994871784
2019-01-15 11 A,2816.401576859766
2019-01-15 12 A,2595.4079249328015
2019-01-15 13 A,2238.078201856414
2019-01-15 14 A,2200.9554497417025
2019-01-15 15 A,2098.977278034111
2019-01-15 16 A,1994.365587527593
2019-01-15 17 A,2062.3341077408695
2019-01-15 18 A,2355.077535702534
2019-01-15 19 A,2569.7220591201117
2019-01-15 20 A,2801.7164228444863
2019-01-15 21 A,2707.764001932071
2019-01-15 22 A,2592.5403810043954
2019-01-15 23 A,2511.031566944038
2019-01-15 24 A,2407.0043440802774
2019-01-16 01 A,2037.5234699009247
2019-01-16 02 A,1742.2929622363783
2019-01-16 03 A,1618.3530648967233
2019-01-16 04 A,1640.7793211090925
2019-01-16 05 A,1891.478420009786
2019-01-16 06 A,1862.138736300465
2019-01-16 07 A,2297.066739725674
2019-01-16 08 A,2968.6744077811936
2019-01-16 09 A,2995.0763080800107
2019-01-16 10 A,2886.6888387614717
2019-01-16 11 A,2758.361305628409
2019-01-16 12 A,2553.292760123468
2019-01-16 13 A,2423.4958486456826
2019-01-16 14 A,2199.9880857887874
2019-01-16 15 A,1990.0576597697986
2019-01-16 16 A,2059.9881617560604
2019-01-16 17 A,2139.3374632482614
2019-01-16 18 A,2373.662769843411
2019-01-16 19 A,2624.850023766971
2019-01-16 20 A,2759.6057452496007
2019-01-16 21 A,2749.638088542334
2019-01-16 22 A,2634.103897262572
2019-01-16 23 A,2444.8071279031847
2019-01-16 24 A,2328.689440911404
2019-01-17 01 A,2011.6704918111118
2019-01-17 02 A,1729.7649803959514
2019-01-17 03 A,1633.294222353843
2019-01-17 04 A,1683.8068867723332
2019-01-17 05 A,1827.9416947635118
2019-01-17 06 A,1937.196507859756
2019-01-17 07 A,2322.0537746785885
2019-01-17 08 A,2719.8982522136394
2019-01-17 09 A,2979.1878877151257
2019-01-17 10 A,2840.6084547533865
2019-01-17 11 A,2682.0149079979865
2019-01-17 12 A,2569.1147921535953
2019-01-17 13 A,2291.297803535749
2019-01-17 14 A,2184.146230184958
2019-01-17 15 A,2065.5664758296607
2019-01-17 16 A,2025.9180412585943
2019-01-17 17 A,2088.574558756252
2019-01-17 18 A,2390.880872844703
2019-01-17 19 A,2515.679551578476
2019-01-17 20 A,2775.2998566853166
2019-01-17 21 A,2570.0931552373745
2019-01-17 22 A,2515.557383897905
2019-01-17 23 A,2351.9947214769245
2019-01-17 24 A,2152.852147505594
2019-01-18 01 A,2062.986663673193
2019-01-18 02 A,1765.7223805822491
2019-01-18 03 A,1659.075877503674
2019-01-18 04 A,1653.0818535932717
2019-01-18 05 A,1791.6557366203672
2019-01-18 06 A,2139.8094293771724
2019-01-18 07 A,2243.817439212353
2019-01-18 08 A,2503.8694776314405
2019-01-18 09 A,2888.4810778067754
2019-01-18 10 A,2838.35649654777
2019-01-18 11 A,2497.4618730194543
2019-01-18 12 A,2487.1538386277875
2019-01-18 13 A,2228.875890008717
2019-01-18 14 A,2050.4535755826237
2019-01-18 15 A,1956.9007795410225
2019-01-18 16 A,1925.4041033896215
2019-01-18 17 A,1967.051256069875
2019-01-18 18 A,2165.5164299576477
2019-01-18 19 A,2409.091893235289
2019-01-18 20 A,2598.9186723641315
2019-01-18 21 A,2480.295205207709
2019-01-18 22 A,2453.056940711502
2019-01-18 23 A,2243.8550052128903
2019-01-18 24 A,2289.53541822079
2019-01-19 01 A,2070.379634504792
2019-01-19 02 A,1831.8241104492022
2019-01-19 03 A,1661.7731137353915
2019-01-19 04 A,1632.494796175015
2019-01-19 05 A,1944.7467646341665
2019-01-19 06 A,1996.2053249060118
2019-01-19 07 A,2124.857298659058
2019-01-19 08 A,2496.4238870839918
2019-01-19 09 A,2561.2803238115494
2019-01-19 10 A,2504.9606691676845
2019-01-19 11 A,2496.6148744038846
2019-01-19 12 A,2263.9448221996054
2019-01-19 13 A,2059.249000267301
2019-01-19 14 A,1984.699631560302
2019-01-19 15 A,1812.9310847821566
2019-01-19 16 A,1736.5789915962716
2019-01-19 17 A,1835.0921833211696
2019-01-19 18 A,2174.213966684082
2019-01-19 19 A,2484.117466953824
2019-01-19 20 A,2497.163376551388
2019-01-19 21 A,2401.7239591847724
2019-01-19 22 A,2294.782343434238
2019-01-19 23 A,2202.541208580228
2019-01-19 24 A,2160.718493923031
2019-01-20 01 A,1986.6352603002947
2019-01-20 02 A,1796.8184042936784
2019-01-20 03 A,1628.1649586210488
2019-01-20 04 A,1668.4019394321465
2019-01-20 05 A,1760.6988388160175
2019-01-20 06 A,1924.4775382959333
2019-01-20 07 A,2154.4105621599697
2019-01-20 08 A,2300.0055173430965
2019-01-20 09 A,2648.30822518461
2019-01-20 10 A,2394.5608592807353
2019-01-20 11 A,2461.41516676831
2019-01-20 12 A,2125.9227225109107
2019-01-20 13 A,1975.4796030285856
2019-01-20 14 A,1928.809556551852
2019-01-20 15 A,1832.3817842691756
2019-01-20 16 A,1786.026824466461
2019-01-20 17 A,1862.4306953852126
2019-01-20 18 A,2190.0847652704733
2019-01-20 19 A,2510.5436547302043
2019-01-20 20 A,2477.4162562812758
2019-01-20 21 A,2338.853827765991
2019-01-20 22 A,2207.2101863866897
2019-01-20 23 A,2099.496806132534
2019-01-20 24 A,1937.5731441945607
2019-01-21 01 A,1924.5500640163402
2019-01-21 02 A,1601.7892374328708
2019-01-21 03 A,1544.840198670147
2019-01-21 04 A,1576.3145633063014
2019-01-21 05 A,1758.9849780917518
2019-01-21 06 A,1892.1496433874772
2019-01-21 07 A,2292.583868554473
2019-01-21 08 A,2764.7304130571774
2019-01-21 09 A,2936.678106786673
2019-01-21 10 A,2643.438061664434
2019-01-21 11 A,2684.960680438827
2019-01-21 12 A,2421.7536047150925
2019-01-21 13 A,2287.2135483924144
