일자|시간|구분,공급량
2019-01-01 01 A,2349.0169346121697
2019-01-01 02 A,2108.9415253693587
2019-01-01 03 A,1991.1592988134498
2019-01-01 04 A,2039.294118036225
2019-01-01 05 A,2215.19938447505
2019-01-01 06 A,2383.774824602883
2019-01-01 07 A,2661.2290834812657
2019-01-01 08 A,3096.698845830952
2019-01-01 09 A,3234.073036003314
2019-01-01 10 A,3099.24705062449
2019-01-01 11 A,2981.8250476989983
2019-01-01 12 A,2775.7055072541125
2019-01-01 13 A,2615.2361951920107
2019-01-01 14 A,2478.38119498368
2019-01-01 15 A,2345.05876354009
2019-01-01 16 A,2269.7398462587785
2019-01-01 17 A,2344.085558858024
2019-01-01 18 A,2605.453582757976
2019-01-01 19 A,2926.8879415072965
2019-01-01 20 A,2981.0047913683416
2019-01-01 21 A,2924.149745524584
2019-01-01 22 A,2848.4502466699464
2019-01-01 23 A,2737.846533244653
2019-01-01 24 A,2615.5395761570617
2019-01-02 01 A,2373.02301989635
2019-01-02 02 A,2123.3466458101807
2019-01-02 03 A,2003.4925277120315
2019-01-02 04 A,2048.1249403082147
2019-01-02 05 A,2220.86771979909
2019-01-02 06 A,2387.634845718246
2019-01-02 07 A,2662.3564013183955
2019-01-02 08 A,3090.283952584721
2019-01-02 09 A,3223.867434853965
2019-01-02 10 A,3086.018769739509
2019-01-02 11 A,2960.7874911877475
2019-01-02 12 A,2750.101069115461
2019-01-02 13 A,2588.2703336059008
2019-01-02 14 A,2450.38102170977
2019-01-02 15 A,2315.786473466878
2019-01-02 16 A,2237.305247893551
2019-01-02 17 A,2316.248099791809
2019-01-02 18 A,2576.3815105058925
2019-01-02 19 A,2904.6470003910254
2019-01-02 20 A,2959.49499838983
2019-01-02 21 A,2902.62356198906
2019-01-02 22 A,2828.467637988113
2019-01-02 23 A,2721.9968435848537
2019-01-02 24 A,2599.4128104310767
2019-01-03 01 A,2363.819784666163
2019-01-03 02 A,2121.758797841958
2019-01-03 03 A,2002.8992494533877
2019-01-03 04 A,2049.6238194361654
2019-01-03 05 A,2223.8019262806515
2019-01-03 06 A,2390.023694605633
2019-01-03 07 A,2664.715856140177
2019-01-03 08 A,3092.901605313611
2019-01-03 09 A,3229.8794161343217
2019-01-03 10 A,3101.088019700789
2019-01-03 11 A,2976.35547493365
2019-01-03 12 A,2770.732763932204
2019-01-03 13 A,2604.9805315185713
2019-01-03 14 A,2468.51688221064
2019-01-03 15 A,2335.206558325842
2019-01-03 16 A,2265.028742037843
2019-01-03 17 A,2338.2116157385553
2019-01-03 18 A,2597.9609734634814
2019-01-03 19 A,2925.6592767183647
2019-01-03 20 A,2978.9280115224683
2019-01-03 21 A,2920.277587937959
2019-01-03 22 A,2843.92684058451
2019-01-03 23 A,2736.036543359833
2019-01-03 24 A,2614.0777544219122
2019-01-04 01 A,2381.668045616374
2019-01-04 02 A,2139.345168686654
2019-01-04 03 A,2020.1939589377123
2019-01-04 04 A,2067.192347527605
2019-01-04 05 A,2241.6332158806063
2019-01-04 06 A,2407.5268588657436
2019-01-04 07 A,2682.039860244886
2019-01-04 08 A,3110.182467519084
2019-01-04 09 A,3247.1748077279603
