일자|시간|구분,공급량
2019-01-01 01 A,2015.9434684234625
2019-01-01 02 A,1827.6956076340266
2019-01-01 03 A,1756.022748229458
2019-01-01 04 A,1731.219896046338
2019-01-01 05 A,1942.7347209184577
2019-01-01 06 A,2061.5568785467613
2019-01-01 07 A,2386.8527181072677
2019-01-01 08 A,2838.20272439345
2019-01-01 09 A,2945.857495306963
2019-01-01 10 A,2926.4894629252976
2019-01-01 11 A,2761.073896658653
2019-01-01 12 A,2571.199362684103
2019-01-01 13 A,2458.024824777137
2019-01-01 14 A,2238.5146828354646
2019-01-01 15 A,2164.3232429917653
2019-01-01 16 A,2023.7490589043657
2019-01-01 17 A,2122.7304433833233
2019-01-01 18 A,2381.55334354307
2019-01-01 19 A,2718.7474058228463
2019-01-01 20 A,2804.0126106857115
2019-01-01 21 A,2742.143739183841
2019-01-01 22 A,2655.5157076600335
2019-01-01 23 A,2496.0523345453703
2019-01-01 24 A,2346.2727660916303
2019-01-02 01 A,2048.7634691277217
2019-01-02 02 A,1809.7607917405116
2019-01-02 03 A,1694.2726565341807
2019-01-02 04 A,1697.1661631977263
2019-01-02 05 A,1920.879764411696
2019-01-02 06 A,2081.4308313658735
2019-01-02 07 A,2374.22747546178
2019-01-02 08 A,2807.6241903923656
2019-01-02 09 A,2910.487201925158
2019-01-02 10 A,2824.0593551792654
2019-01-02 11 A,2746.3768713663103
2019-01-02 12 A,2538.24086240958
2019-01-02 13 A,2412.0790309564063
2019-01-02 14 A,2252.9979887636646
2019-01-02 15 A,2121.2917900438047
2019-01-02 16 A,2034.062849162969
2019-01-02 17 A,2098.4173026295557
2019-01-02 18 A,2362.389321246103
2019-01-02 19 A,2664.12873625654
2019-01-02 20 A,2774.7215471681247
2019-01-02 21 A,2664.255446392428
2019-01-02 22 A,2595.6699319544523
2019-01-02 23 A,2514.782999504381
2019-01-02 24 A,2334.0852063505217
2019-01-03 01 A,2017.7451953748593
2019-01-03 02 A,1856.3607870175556
2019-01-03 03 A,1737.920264074859
2019-01-03 04 A,1711.311703046765
2019-01-03 05 A,1920.899352123983
2019-01-03 06 A,2067.163324430733
2019-01-03 07 A,2361.779428802439
2019-01-03 08 A,2792.4876278574534
2019-01-03 09 A,2895.56464613533
2019-01-03 10 A,2768.4124105872174
2019-01-03 11 A,2797.0374532407504
2019-01-03 12 A,2461.2197412519545
2019-01-03 13 A,2267.078930030929
2019-01-03 14 A,2145.396116191892
2019-01-03 15 A,2008.5125957767395
2019-01-03 16 A,1958.401173539923
2019-01-03 17 A,1981.4752853235025
2019-01-03 18 A,2254.0411232263355
2019-01-03 19 A,2569.126251266118
2019-01-03 20 A,2646.7946146040413
2019-01-03 21 A,2594.73641913527
2019-01-03 22 A,2534.985092973035
2019-01-03 23 A,2441.861031884604
2019-01-03 24 A,2264.470484779241
2019-01-04 01 A,2015.7382402045487
2019-01-04 02 A,1748.3325761585243
2019-01-04 03 A,1652.0098774701767
2019-01-04 04 A,1684.7134087539243
2019-01-04 05 A,1914.4395959975511
2019-01-04 06 A,2041.2105120312035
2019-01-04 07 A,2326.1147949144734
2019-01-04 08 A,2769.2130858657047
2019-01-04 09 A,2887.3227826264892
2019-01-04 10 A,2807.493962670279
2019-01-04 11 A,2715.1642745285553
2019-01-04 12 A,2488.913990315123
2019-01-04 13 A,2335.594259700716
2019-01-04 14 A,2238.282256030126
2019-01-04 15 A,2055.4605115229915
2019-01-04 16 A,1997.168457858283
2019-01-04 17 A,2050.250642830899
2019-01-04 18 A,2256.516121282448
2019-01-04 19 A,2595.95131254029
2019-01-04 20 A,2586.389312269598
2019-01-04 21 A,2657.7783045443775
2019-01-04 22 A,2526.568554516638
2019-01-04 23 A,2404.8785138567596
2019-01-04 24 A,2293.2221905322085
2019-01-05 01 A,2086.327680446313
2019-01-05 02 A,1843.2423983421818
2019-01-05 03 A,1692.6443628242905
2019-01-05 04 A,1710.4191744696882
2019-01-05 05 A,1831.4133508470154
2019-01-05 06 A,1948.5088738225486
2019-01-05 07 A,2043.2891171992524
2019-01-05 08 A,2370.6585184629034
2019-01-05 09 A,2579.5186749369336
2019-01-05 10 A,2653.2555058653975
2019-01-05 11 A,2555.0528205042892
2019-01-05 12 A,2319.953652568698
2019-01-05 13 A,2189.56451497063
2019-01-05 14 A,2067.56869812507
2019-01-05 15 A,1955.6428217864586
2019-01-05 16 A,1883.3651093165463
2019-01-05 17 A,1944.9018280849264
2019-01-05 18 A,2145.870679112034
2019-01-05 19 A,2422.846597202164
2019-01-05 20 A,2421.594216989785
2019-01-05 21 A,2345.3238952066777
2019-01-05 22 A,2339.6537178792905
2019-01-05 23 A,2240.9084563751803
2019-01-05 24 A,2093.8104635123545
2019-01-06 01 A,1933.3640647013312
2019-01-06 02 A,1664.4122025372899
2019-01-06 03 A,1570.8770487072866
2019-01-06 04 A,1596.760216610423
2019-01-06 05 A,1675.8586201608825
2019-01-06 06 A,1765.4327580636036
2019-01-06 07 A,1851.5719686136429
2019-01-06 08 A,2155.332404523582
2019-01-06 09 A,2366.6085775445626
2019-01-06 10 A,2482.2365071514896
2019-01-06 11 A,2384.0150817284266
2019-01-06 12 A,2216.06016785455
2019-01-06 13 A,2119.7834663720273
2019-01-06 14 A,2014.5428738742817
2019-01-06 15 A,1900.159095598788
2019-01-06 16 A,1839.8270985697718
2019-01-06 17 A,1931.5883930655457
2019-01-06 18 A,2184.557788775971
2019-01-06 19 A,2472.618522195587
2019-01-06 20 A,2476.210338649097
2019-01-06 21 A,2382.606683655743
2019-01-06 22 A,2363.2651006280685
2019-01-06 23 A,2227.126649155234
2019-01-06 24 A,2101.288125437586
2019-01-07 01 A,1871.8272509818576
2019-01-07 02 A,1627.1365580981883
2019-01-07 03 A,1543.1445922863586
2019-01-07 04 A,1569.928505366966
2019-01-07 05 A,1796.021701706935
2019-01-07 06 A,1929.605563679675
2019-01-07 07 A,2255.478607544612
2019-01-07 08 A,2738.008701290777
2019-01-07 09 A,2814.596616788391
2019-01-07 10 A,2754.469631929026
2019-01-07 11 A,2635.7666498289
2019-01-07 12 A,2442.368526094133
2019-01-07 13 A,2397.181481174671
2019-01-07 14 A,2166.82584270812
2019-01-07 15 A,2050.1035482157795
2019-01-07 16 A,1981.5390681492354
2019-01-07 17 A,2018.8850086965044
2019-01-07 18 A,2307.706667917537
2019-01-07 19 A,2594.3678255956047
2019-01-07 20 A,2672.0329464580027
2019-01-07 21 A,2640.3983234611096
2019-01-07 22 A,2637.2649101364223
2019-01-07 23 A,2440.640154741832
2019-01-07 24 A,2267.5094821371276
2019-01-08 01 A,2015.9434684234625
2019-01-08 02 A,1827.6956076340266
2019-01-08 03 A,1756.022748229458
2019-01-08 04 A,1731.219896046338
2019-01-08 05 A,1942.7347209184577
2019-01-08 06 A,2061.5568785467613
2019-01-08 07 A,2386.8527181072677
2019-01-08 08 A,2838.20272439345
2019-01-08 09 A,2945.857495306963
2019-01-08 10 A,2926.4894629252976
2019-01-08 11 A,2761.073896658653
2019-01-08 12 A,2571.199362684103
2019-01-08 13 A,2458.024824777137
2019-01-08 14 A,2238.5146828354646
2019-01-08 15 A,2164.3232429917653
2019-01-08 16 A,2023.7490589043657
2019-01-08 17 A,2122.7304433833233
2019-01-08 18 A,2381.55334354307
2019-01-08 19 A,2718.7474058228463
2019-01-08 20 A,2804.0126106857115
