일자|시간|구분,공급량
2019-01-01 01 A,1986.4883128627657
2019-01-01 02 A,1777.625538216558
2019-01-01 03 A,1710.387693191837
2019-01-01 04 A,1777.3990993194777
2019-01-01 05 A,1936.9577357340345
2019-01-01 06 A,2069.7984449880305
2019-01-01 07 A,2464.723519446883
2019-01-01 08 A,2842.1571828344877
2019-01-01 09 A,2828.1386644227177
2019-01-01 10 A,2710.046461405016
2019-01-01 11 A,2640.912556873513
2019-01-01 12 A,2419.065429932976
2019-01-01 13 A,2255.6833321677864
2019-01-01 14 A,2183.388740246379
2019-01-01 15 A,2085.4836704316513
2019-01-01 16 A,2041.558878760883
2019-01-01 17 A,2083.9695014079416
2019-01-01 18 A,2329.0141517449492
2019-01-01 19 A,2684.282700857802
2019-01-01 20 A,2749.448054029639
2019-01-01 21 A,2720.4527076679883
2019-01-01 22 A,2643.2272668020028
2019-01-01 23 A,2516.7596495939233
2019-01-01 24 A,2450.470108170537
2019-01-02 01 A,1984.940504870162
2019-01-02 02 A,1782.6709878292745
2019-01-02 03 A,1715.3507739981183
2019-01-02 04 A,1747.338094340742
2019-01-02 05 A,1906.341396740697
2019-01-02 06 A,2067.8458233321753
2019-01-02 07 A,2415.297686083107
2019-01-02 08 A,2817.4469047849984
2019-01-02 09 A,2811.7567110288064
2019-01-02 10 A,2687.788751430843
2019-01-02 11 A,2619.7508968727743
2019-01-02 12 A,2403.0740080744436
2019-01-02 13 A,2250.167852286867
2019-01-02 14 A,2191.142480471583
2019-01-02 15 A,2092.770764121211
2019-01-02 16 A,2052.7982669486682
2019-01-02 17 A,2067.1005817366195
2019-01-02 18 A,2322.383903593582
2019-01-02 19 A,2649.641138876678
2019-01-02 20 A,2704.09916108289
2019-01-02 21 A,2698.497177462907
2019-01-02 22 A,2636.265826352159
2019-01-02 23 A,2544.971177501134
2019-01-02 24 A,2441.951171636708
2019-01-03 01 A,2003.1609578557022
2019-01-03 02 A,1825.0598660672513
2019-01-03 03 A,1749.7458111433634
2019-01-03 04 A,1777.0857188982295
2019-01-03 05 A,1929.7619717508342
2019-01-03 06 A,2065.353427135477
2019-01-03 07 A,2450.6133425941994
2019-01-03 08 A,2804.663222522536
2019-01-03 09 A,2822.508175741559
2019-01-03 10 A,2679.2774372680988
2019-01-03 11 A,2594.755211060461
2019-01-03 12 A,2380.553631109422
2019-01-03 13 A,2223.7571065470283
2019-01-03 14 A,2158.8793427091578
2019-01-03 15 A,2059.0352312671967
2019-01-03 16 A,2019.8519323415853
2019-01-03 17 A,2030.4794944480927
2019-01-03 18 A,2298.7010584166756
2019-01-03 19 A,2660.4179372631925
2019-01-03 20 A,2694.407256862556
2019-01-03 21 A,2678.320054415686
2019-01-03 22 A,2621.5994799886776
2019-01-03 23 A,2532.4777832640575
2019-01-03 24 A,2364.9923479749777
2019-01-04 01 A,2039.7237724203947
2019-01-04 02 A,1820.4231814269192
2019-01-04 03 A,1741.3187219466254
2019-01-04 04 A,1774.5276257190917
2019-01-04 05 A,1927.6103264710428
2019-01-04 06 A,2087.2493848209288
2019-01-04 07 A,2446.6068670177583
2019-01-04 08 A,2845.5103452596927
2019-01-04 09 A,2828.0652992950804
2019-01-04 10 A,2737.2582532993897
2019-01-04 11 A,2644.404459879691
2019-01-04 12 A,2417.1077984374606
