일자|시간|구분,공급량
2019-01-01 01 A,1887.403588440493
2019-01-01 02 A,1685.7308049114872
2019-01-01 03 A,1626.3736890941343
2019-01-01 04 A,1717.280393204761
2019-01-01 05 A,1808.6304874472935
2019-01-01 06 A,1991.3678797619282
2019-01-01 07 A,2189.9293753759503
2019-01-01 08 A,2587.9170508960487
2019-01-01 09 A,2856.569543739873
2019-01-01 10 A,2724.0251920452765
2019-01-01 11 A,2630.443638146786
2019-01-01 12 A,2322.342794067659
2019-01-01 13 A,2268.5920794709627
2019-01-01 14 A,2148.7117188633747
2019-01-01 15 A,2030.6313383417423
2019-01-01 16 A,2023.7632579508165
2019-01-01 17 A,1861.149604873894
2019-01-01 18 A,2258.438696047898
2019-01-01 19 A,2560.922171490184
2019-01-01 20 A,2603.20717160691
2019-01-01 21 A,2589.905933132961
2019-01-01 22 A,2572.6629022108973
2019-01-01 23 A,2388.8562788979657
2019-01-01 24 A,2083.705855380929
2019-01-02 01 A,1887.403588440493
2019-01-02 02 A,1685.7308049114872
2019-01-02 03 A,1626.3736890941343
2019-01-02 04 A,1717.280393204761
2019-01-02 05 A,1808.6304874472935
2019-01-02 06 A,1991.3678797619282
2019-01-02 07 A,2189.9293753759503
2019-01-02 08 A,2587.9170508960487
2019-01-02 09 A,2856.569543739873
2019-01-02 10 A,2724.0251920452765
2019-01-02 11 A,2630.443638146786
2019-01-02 12 A,2322.342794067659
2019-01-02 13 A,2268.5920794709627
2019-01-02 14 A,2148.7117188633747
2019-01-02 15 A,2030.6313383417423
2019-01-02 16 A,2023.7632579508165
2019-01-02 17 A,1861.149604873894
2019-01-02 18 A,2258.438696047898
2019-01-02 19 A,2560.922171490184
2019-01-02 20 A,2603.20717160691
2019-01-02 21 A,2589.905933132961
2019-01-02 22 A,2572.6629022108973
2019-01-02 23 A,2388.8562788979657
2019-01-02 24 A,2083.705855380929
2019-01-03 01 A,1887.403588440493
2019-01-03 02 A,1685.7308049114872
2019-01-03 03 A,1626.3736890941343
2019-01-03 04 A,1717.280393204761
2019-01-03 05 A,1808.6304874472935
2019-01-03 06 A,1991.3678797619282
2019-01-03 07 A,2189.9293753759503
2019-01-03 08 A,2587.9170508960487
2019-01-03 09 A,2856.569543739873
2019-01-03 10 A,2724.0251920452765
2019-01-03 11 A,2630.443638146786
2019-01-03 12 A,2322.342794067659
2019-01-03 13 A,2268.5920794709627
2019-01-03 14 A,2148.7117188633747
2019-01-03 15 A,2030.6313383417423
2019-01-03 16 A,2023.7632579508165
2019-01-03 17 A,1861.149604873894
2019-01-03 18 A,2258.438696047898
2019-01-03 19 A,2560.922171490184
2019-01-03 20 A,2603.20717160691
2019-01-03 21 A,2589.905933132961
2019-01-03 22 A,2572.6629022108973
2019-01-03 23 A,2388.8562788979657
2019-01-03 24 A,2083.705855380929
2019-01-04 01 A,1887.403588440493
2019-01-04 02 A,1685.7308049114872
2019-01-04 03 A,1626.3736890941343
2019-01-04 04 A,1717.280393204761
2019-01-04 05 A,1808.6304874472935
2019-01-04 06 A,1991.3678797619282
2019-01-04 07 A,2189.9293753759503
2019-01-04 08 A,2587.9170508960487
2019-01-04 09 A,2856.569543739873
2019-01-04 10 A,2724.0251920452765
2019-01-04 11 A,2630.443638146786
2019-01-04 12 A,2322.342794067659
2019-01-04 13 A,2268.5920794709627
2019-01-04 14 A,2148.7117188633747
2019-01-04 15 A,2030.6313383417423
2019-01-04 16 A,2023.7632579508165
2019-01-04 17 A,1861.149604873894
2019-01-04 18 A,2258.438696047898
2019-01-04 19 A,2560.922171490184
2019-01-04 20 A,2603.20717160691
2019-01-04 21 A,2589.905933132961
2019-01-04 22 A,2572.6629022108973
2019-01-04 23 A,2388.8562788979657
2019-01-04 24 A,2083.705855380929
2019-01-05 01 A,1887.403588440493
2019-01-05 02 A,1685.7308049114872
2019-01-05 03 A,1626.3736890941343
2019-01-05 04 A,1717.280393204761
2019-01-05 05 A,1808.6304874472935
2019-01-05 06 A,1991.3678797619282
2019-01-05 07 A,2189.9293753759503
2019-01-05 08 A,2587.9170508960487
2019-01-05 09 A,2856.569543739873
2019-01-05 10 A,2724.0251920452765
2019-01-05 11 A,2630.443638146786
2019-01-05 12 A,2322.342794067659
2019-01-05 13 A,2268.5920794709627
2019-01-05 14 A,2148.7117188633747
