일자|시간|구분,공급량
2019-01-01 01 A,2010.9684519863993
2019-01-01 02 A,1820.834735945085
2019-01-01 03 A,1703.2928980173124
2019-01-01 04 A,1696.2592981879031
2019-01-01 05 A,1904.9151743402986
2019-01-01 06 A,1953.823728789634
2019-01-01 07 A,2366.8692004261516
2019-01-01 08 A,2944.2018902140544
2019-01-01 09 A,3033.0123362058703
2019-01-01 10 A,2770.8899802036494
2019-01-01 11 A,2756.258316036614
2019-01-01 12 A,2588.8350334846846
2019-01-01 13 A,2430.4327798027643
2019-01-01 14 A,2254.956933360251
2019-01-01 15 A,2133.488661955313
2019-01-01 16 A,1927.387941560135
2019-01-01 17 A,2031.744397735501
2019-01-01 18 A,2295.8914220310526
2019-01-01 19 A,2893.074997548603
2019-01-01 20 A,2764.261699593937
2019-01-01 21 A,2692.294695764213
2019-01-01 22 A,2580.726559753583
2019-01-01 23 A,2414.488351574032
2019-01-01 24 A,2239.443650351413
2019-01-02 01 A,2035.158641924798
2019-01-02 02 A,1719.959218236279
2019-01-02 03 A,1599.837227475378
2019-01-02 04 A,1603.2731966904953
2019-01-02 05 A,1823.4688073797565
2019-01-02 06 A,1998.3659098344833
2019-01-02 07 A,2299.2241747854027
2019-01-02 08 A,2770.7912750312325
2019-01-02 09 A,2841.532555542859
2019-01-02 10 A,2808.819353825149
2019-01-02 11 A,2763.907996251718
2019-01-02 12 A,2519.243055752032
2019-01-02 13 A,2350.032477131632
2019-01-02 14 A,2228.4676514597036
2019-01-02 15 A,2093.808430066718
2019-01-02 16 A,2027.6623270297532
2019-01-02 17 A,2049.771006233743
2019-01-02 18 A,2306.2206852344398
2019-01-02 19 A,2662.6044140335302
2019-01-02 20 A,2757.476790893756
2019-01-02 21 A,2683.4765081792716
2019-01-02 22 A,2607.8410931687886
2019-01-02 23 A,2485.4727702320715
2019-01-02 24 A,2335.3179932375924
2019-01-03 01 A,1975.2754229024154
2019-01-03 02 A,1863.7454005760262
2019-01-03 03 A,1724.9256620003548
2019-01-03 04 A,1731.4469715831194
2019-01-03 05 A,1988.9285637410226
2019-01-03 06 A,2162.7145514498816
2019-01-03 07 A,2446.0613475868363
2019-01-03 08 A,2975.9339989834925
2019-01-03 09 A,3003.7487183017424
2019-01-03 10 A,2749.250963191775
2019-01-03 11 A,2758.6219945187804
2019-01-03 12 A,2363.351827152644
2019-01-03 13 A,2196.115361013632
2019-01-03 14 A,2049.562641060489
2019-01-03 15 A,2054.4036052337806
2019-01-03 16 A,1960.3963331310865
2019-01-03 17 A,1995.4335633386677
2019-01-03 18 A,2226.3142786207763
2019-01-03 19 A,2573.149799952685
2019-01-03 20 A,2615.1593468811097
2019-01-03 21 A,2563.903293002393
2019-01-03 22 A,2581.353420119276
2019-01-03 23 A,2413.256355240451
2019-01-03 24 A,2201.92649574022
2019-01-04 01 A,2048.8729417361787
2019-01-04 02 A,1758.8271595457024
2019-01-04 03 A,1592.1196654871455
2019-01-04 04 A,1646.4968670140695
2019-01-04 05 A,1886.226318837942
2019-01-04 06 A,1989.4645596187738
2019-01-04 07 A,2283.918242758043
2019-01-04 08 A,2707.505168356539
2019-01-04 09 A,2770.657105036771
2019-01-04 10 A,2903.8020295053293
2019-01-04 11 A,2745.585521662993
2019-01-04 12 A,2562.293840774742
2019-01-04 13 A,2209.5466458565274
2019-01-04 14 A,2356.3262367502643
2019-01-04 15 A,2085.363286604896
2019-01-04 16 A,1979.002640687861
2019-01-04 17 A,2131.6423023910647
2019-01-04 18 A,2299.0116209536322
2019-01-04 19 A,2631.4905008259557
2019-01-04 20 A,2575.874935729874
2019-01-04 21 A,2652.9627813481825
2019-01-04 22 A,2547.8070156383337
2019-01-04 23 A,2321.901829293763
2019-01-04 24 A,2238.2526877145224
2019-01-05 01 A,2098.3550249840623
2019-01-05 02 A,1826.1473785228332
2019-01-05 03 A,1641.0976058042577
2019-01-05 04 A,1663.7216025592927
2019-01-05 05 A,1794.3239902466612
2019-01-05 06 A,1914.7182216661777
2019-01-05 07 A,2052.2499615224774
2019-01-05 08 A,2383.0319658693493
2019-01-05 09 A,2647.6911983125246
2019-01-05 10 A,2672.549650547062
2019-01-05 11 A,2530.5398011103885
2019-01-05 12 A,2273.4988730698383
2019-01-05 13 A,2115.119586845554
2019-01-05 14 A,2017.0214605263018
2019-01-05 15 A,1910.2017934314326
2019-01-05 16 A,1893.952214672287
2019-01-05 17 A,1861.3225934992931
2019-01-05 18 A,2093.4748993813446
2019-01-05 19 A,2385.6095387961227
2019-01-05 20 A,2466.2352027318016
2019-01-05 21 A,2341.008283624413
2019-01-05 22 A,2303.7391909314156
2019-01-05 23 A,2142.65282406845
2019-01-05 24 A,2005.984241776145
2019-01-06 01 A,1863.7342107721806
2019-01-06 02 A,1651.1455669448867
2019-01-06 03 A,1526.9497243312326
2019-01-06 04 A,1592.9799259001086
2019-01-06 05 A,1668.9091241372203
2019-01-06 06 A,1848.7412367145198
2019-01-06 07 A,1857.8008797984007
2019-01-06 08 A,2078.364840715803
2019-01-06 09 A,2303.0394932910363
2019-01-06 10 A,2496.800995549127
2019-01-06 11 A,2414.1760698979297
2019-01-06 12 A,2183.197635443045
2019-01-06 13 A,2062.8108868088243
2019-01-06 14 A,1942.7126474691074
2019-01-06 15 A,1925.7026132822507
2019-01-06 16 A,1868.5650474429133
2019-01-06 17 A,1923.805975612049
2019-01-06 18 A,2194.8654629570196
2019-01-06 19 A,2519.7316290320914
2019-01-06 20 A,2401.690459858689
2019-01-06 21 A,2297.7308166962944
2019-01-06 22 A,2392.7687023517847
2019-01-06 23 A,2192.1836502511774
2019-01-06 24 A,2030.602185173626
2019-01-07 01 A,1813.8633588473654
2019-01-07 02 A,1596.5054777432267
2019-01-07 03 A,1504.786459597226
2019-01-07 04 A,1603.5381038078879
2019-01-07 05 A,1837.752703750833
2019-01-07 06 A,1974.1306857591023
2019-01-07 07 A,2308.557571254481
2019-01-07 08 A,2759.194515554975
2019-01-07 09 A,2761.1300503519337
2019-01-07 10 A,2771.1014436057667
2019-01-07 11 A,2705.4874663666483
2019-01-07 12 A,2492.9110544530645
2019-01-07 13 A,2352.8377500517095
2019-01-07 14 A,2212.30013597861
2019-01-07 15 A,2088.61985906632
2019-01-07 16 A,2004.5910644797923
2019-01-07 17 A,2027.1819808820164
2019-01-07 18 A,2278.324270027439
2019-01-07 19 A,2621.5180043085566
2019-01-07 20 A,2772.80714236456
2019-01-07 21 A,2722.387314800609
2019-01-07 22 A,2581.5682686631835
2019-01-07 23 A,2548.16325079456
2019-01-07 24 A,2213.1055518429134
2019-01-08 01 A,2010.9684519863993
2019-01-08 02 A,1820.834735945085
2019-01-08 03 A,1703.2928980173124
2019-01-08 04 A,1696.2592981879031
2019-01-08 05 A,1904.9151743402986
2019-01-08 06 A,1953.823728789634
2019-01-08 07 A,2366.8692004261516
2019-01-08 08 A,2944.2018902140544
2019-01-08 09 A,3033.0123362058703
2019-01-08 10 A,2770.8899802036494
2019-01-08 11 A,2756.258316036614
2019-01-08 12 A,2588.8350334846846
2019-01-08 13 A,2430.4327798027643
2019-01-08 14 A,2254.956933360251
2019-01-08 15 A,2133.488661955313
2019-01-08 16 A,1927.387941560135
2019-01-08 17 A,2031.744397735501
2019-01-08 18 A,2295.8914220310526
2019-01-08 19 A,2893.074997548603
2019-01-08 20 A,2764.261699593937
2019-01-08 21 A,2692.294695764213
2019-01-08 22 A,2580.726559753583
2019-01-08 23 A,2414.488351574032
2019-01-08 24 A,2239.443650351413
2019-01-09 01 A,2035.158641924798
2019-01-09 02 A,1719.959218236279
2019-01-09 03 A,1599.837227475378
2019-01-09 04 A,1603.2731966904953
2019-01-09 05 A,1823.4688073797565
2019-01-09 06 A,1998.3659098344833
2019-01-09 07 A,2299.2241747854027
2019-01-09 08 A,2770.7912750312325
2019-01-09 09 A,2841.532555542859
2019-01-09 10 A,2808.819353825149
2019-01-09 11 A,2763.907996251718
2019-01-09 12 A,2519.243055752032
2019-01-09 13 A,2350.032477131632
2019-01-09 14 A,2228.4676514597036
2019-01-09 15 A,2093.808430066718
2019-01-09 16 A,2027.6623270297532
2019-01-09 17 A,2049.771006233743
2019-01-09 18 A,2306.2206852344398
2019-01-09 19 A,2662.6044140335302
2019-01-09 20 A,2757.476790893756
2019-01-09 21 A,2683.4765081792716
2019-01-09 22 A,2607.8410931687886
2019-01-09 23 A,2485.4727702320715
2019-01-09 24 A,2335.3179932375924
2019-01-10 01 A,1975.2754229024154
2019-01-10 02 A,1863.7454005760262
2019-01-10 03 A,1724.9256620003548
2019-01-10 04 A,1731.4469715831194
2019-01-10 05 A,1988.9285637410226
2019-01-10 06 A,2162.7145514498816
2019-01-10 07 A,2446.0613475868363
2019-01-10 08 A,2975.9339989834925
2019-01-10 09 A,3003.7487183017424
2019-01-10 10 A,2749.250963191775
2019-01-10 11 A,2758.6219945187804
2019-01-10 12 A,2363.351827152644
2019-01-10 13 A,2196.115361013632
2019-01-10 14 A,2049.562641060489
2019-01-10 15 A,2054.4036052337806
2019-01-10 16 A,1960.3963331310865
2019-01-10 17 A,1995.4335633386677
2019-01-10 18 A,2226.3142786207763
2019-01-10 19 A,2573.149799952685
2019-01-10 20 A,2615.1593468811097
2019-01-10 21 A,2563.903293002393
2019-01-10 22 A,2581.353420119276
2019-01-10 23 A,2413.256355240451
2019-01-10 24 A,2201.92649574022
2019-01-11 01 A,2048.8729417361787
2019-01-11 02 A,1758.8271595457024
2019-01-11 03 A,1592.1196654871455
2019-01-11 04 A,1646.4968670140695
2019-01-11 05 A,1886.226318837942
2019-01-11 06 A,1989.4645596187738
2019-01-11 07 A,2283.918242758043
2019-01-11 08 A,2707.505168356539
2019-01-11 09 A,2770.657105036771
2019-01-11 10 A,2903.8020295053293
2019-01-11 11 A,2745.585521662993
2019-01-11 12 A,2562.293840774742
2019-01-11 13 A,2209.5466458565274
2019-01-11 14 A,2356.3262367502643
2019-01-11 15 A,2085.363286604896
2019-01-11 16 A,1979.002640687861
2019-01-11 17 A,2131.6423023910647
2019-01-11 18 A,2299.0116209536322
2019-01-11 19 A,2631.4905008259557
2019-01-11 20 A,2575.874935729874
2019-01-11 21 A,2652.9627813481825
2019-01-11 22 A,2547.8070156383337
2019-01-11 23 A,2321.901829293763
2019-01-11 24 A,2238.2526877145224
2019-01-12 01 A,2098.3550249840623
2019-01-12 02 A,1826.1473785228332
2019-01-12 03 A,1641.0976058042577
2019-01-12 04 A,1663.7216025592927
2019-01-12 05 A,1794.3239902466612
2019-01-12 06 A,1914.7182216661777
2019-01-12 07 A,2052.2499615224774
2019-01-12 08 A,2383.0319658693493
2019-01-12 09 A,2647.6911983125246
2019-01-12 10 A,2672.549650547062
2019-01-12 11 A,2530.5398011103885
2019-01-12 12 A,2273.4988730698383
2019-01-12 13 A,2115.119586845554
2019-01-12 14 A,2017.0214605263018
2019-01-12 15 A,1910.2017934314326
2019-01-12 16 A,1893.952214672287
2019-01-12 17 A,1861.3225934992931
2019-01-12 18 A,2093.4748993813446
2019-01-12 19 A,2385.6095387961227
2019-01-12 20 A,2466.2352027318016
2019-01-12 21 A,2341.008283624413
2019-01-12 22 A,2303.7391909314156
2019-01-12 23 A,2142.65282406845
2019-01-12 24 A,2005.984241776145
2019-01-13 01 A,1863.7342107721806
2019-01-13 02 A,1651.1455669448867
2019-01-13 03 A,1526.9497243312326
2019-01-13 04 A,1592.9799259001086
2019-01-13 05 A,1668.9091241372203
2019-01-13 06 A,1848.7412367145198
2019-01-13 07 A,1857.8008797984007
2019-01-13 08 A,2078.364840715803
2019-01-13 09 A,2303.0394932910363
2019-01-13 10 A,2496.800995549127
2019-01-13 11 A,2414.1760698979297
2019-01-13 12 A,2183.197635443045
2019-01-13 13 A,2062.8108868088243
2019-01-13 14 A,1942.7126474691074
2019-01-13 15 A,1925.7026132822507
2019-01-13 16 A,1868.5650474429133
2019-01-13 17 A,1923.805975612049
