일자|시간|구분,공급량
2019-01-01 01 A,2352.6823834373913
2019-01-01 02 A,2041.4909282572517
2019-01-01 03 A,1881.861443419998
2019-01-01 04 A,1932.5793878271777
2019-01-01 05 A,2140.3282558173487
2019-01-01 06 A,2323.1549650151564
2019-01-01 07 A,2657.533695953624
2019-01-01 08 A,3174.3346999949417
2019-01-01 09 A,3263.1761838156485
2019-01-01 10 A,3109.6580953174403
2019-01-01 11 A,2999.566794398813
2019-01-01 12 A,2803.6316596946704
2019-01-01 13 A,2692.1651532094706
2019-01-01 14 A,2545.1034197862045
2019-01-01 15 A,2371.239743206842
2019-01-01 16 A,2261.933519709454
2019-01-01 17 A,2320.670026027671
2019-01-01 18 A,2592.5117238297935
2019-01-01 19 A,2900.160970835986
2019-01-01 20 A,2993.237171917626
2019-01-01 21 A,2954.3046387189565
2019-01-01 22 A,2869.767491573471
2019-01-01 23 A,2726.989813541476
2019-01-01 24 A,2582.9593433369564
2019-01-02 01 A,2335.661888122793
2019-01-02 02 A,2003.3064539663999
2019-01-02 03 A,1861.6651474500884
2019-01-02 04 A,1905.927097104774
2019-01-02 05 A,2103.5808003973084
2019-01-02 06 A,2280.8239148285484
2019-01-02 07 A,2609.370884647365
2019-01-02 08 A,3103.0503849067113
2019-01-02 09 A,3185.67554943314
2019-01-02 10 A,3030.3204266203143
2019-01-02 11 A,2910.9632276769657
2019-01-02 12 A,2692.138742671269
2019-01-02 13 A,2597.327304992437
2019-01-02 14 A,2455.059978880478
2019-01-02 15 A,2281.523607679262
2019-01-02 16 A,2168.8629598347766
2019-01-02 17 A,2218.0038953361773
2019-01-02 18 A,2469.5071544342877
2019-01-02 19 A,2790.872301658218
2019-01-02 20 A,2864.3222214330453
2019-01-02 21 A,2809.433486059181
2019-01-02 22 A,2719.4143221770237
2019-01-02 23 A,2592.5072213153608
2019-01-02 24 A,2456.634691836989
2019-01-03 01 A,2235.411835631695
2019-01-03 02 A,1885.4070756793092
2019-01-03 03 A,1696.9439037589705
2019-01-03 04 A,1721.0236611507173
2019-01-03 05 A,1938.5952631308107
2019-01-03 06 A,2141.237162063817
2019-01-03 07 A,2445.7506486595166
2019-01-03 08 A,2905.5798508023267
2019-01-03 09 A,2994.123300100471
2019-01-03 10 A,2845.1673959799846
2019-01-03 11 A,2747.8768762112413
2019-01-03 12 A,2603.5280956964866
2019-01-03 13 A,2512.6764683485267
2019-01-03 14 A,2367.129570080867
2019-01-03 15 A,2201.756939075017
2019-01-03 16 A,2101.62641865706
2019-01-03 17 A,2189.5881589644096
2019-01-03 18 A,2417.117689081092
2019-01-03 19 A,2800.9396513271345
2019-01-03 20 A,2869.539337248977
2019-01-03 21 A,2779.0163713950255
2019-01-03 22 A,2679.0829452856624
2019-01-03 23 A,2540.053624882398
2019-01-03 24 A,2377.812077057104
2019-01-04 01 A,2154.816088968803
2019-01-04 02 A,1826.1223128814818
2019-01-04 03 A,1655.5882464573183
2019-01-04 04 A,1697.062932000736
2019-01-04 05 A,1875.7778524380406
2019-01-04 06 A,2036.7327859573095
2019-01-04 07 A,2330.659785844873
2019-01-04 08 A,2760.653074105942
2019-01-04 09 A,2870.62924998163
2019-01-04 10 A,2719.2960003196526
2019-01-04 11 A,2601.7425578154175
2019-01-04 12 A,2418.8257425880943
2019-01-04 13 A,2266.468022590742
2019-01-04 14 A,2141.9365022843776
2019-01-04 15 A,1997.4202258553605
2019-01-04 16 A,1909.6201314777536
2019-01-04 17 A,1989.1609036150392
2019-01-04 18 A,2208.3738401152305
2019-01-04 19 A,2458.5450774258675
2019-01-04 20 A,2518.857874218384
2019-01-04 21 A,2466.124195149889
