일자|시간|구분,공급량
2019-01-01 01 A,1950.6754195035871
2019-01-01 02 A,1675.3561490977124
2019-01-01 03 A,1601.0897697863916
2019-01-01 04 A,1655.8978268762457
2019-01-01 05 A,1946.2822419285803
2019-01-01 06 A,2073.2814333492515
2019-01-01 07 A,2263.0959362719987
2019-01-01 08 A,2658.6469892482305
2019-01-01 09 A,2826.6462695316686
2019-01-01 10 A,2692.093055919498
2019-01-01 11 A,2601.3807068302067
2019-01-01 12 A,2435.774248049703
2019-01-01 13 A,2261.0542581944237
2019-01-01 14 A,2163.785130116238
2019-01-01 15 A,2034.0696527994091
2019-01-01 16 A,1993.6383087446363
2019-01-01 17 A,2034.3151015261756
2019-01-01 18 A,2266.2090241454607
2019-01-01 19 A,2565.35556408883
2019-01-01 20 A,2664.19691105829
2019-01-01 21 A,2539.9572397072525
2019-01-01 22 A,2491.793159129313
2019-01-01 23 A,2354.269326670375
2019-01-01 24 A,2215.3132334204597
2019-01-02 01 A,2070.0636149939046
2019-01-02 02 A,1838.6007150241426
2019-01-02 03 A,1726.7867242112284
2019-01-02 04 A,1770.8897211793746
2019-01-02 05 A,1966.6699727373796
2019-01-02 06 A,2141.808518107652
2019-01-02 07 A,2394.7655083565305
2019-01-02 08 A,2774.2582179218625
2019-01-02 09 A,2825.861838465266
2019-01-02 10 A,2711.948687277904
2019-01-02 11 A,2696.105679366651
2019-01-02 12 A,2470.3852956223586
2019-01-02 13 A,2288.33769956192
2019-01-02 14 A,2183.084580373433
2019-01-02 15 A,2038.6290584793342
2019-01-02 16 A,1991.3877332758175
2019-01-02 17 A,2121.823003333873
2019-01-02 18 A,2310.32595468403
2019-01-02 19 A,2621.4794755638495
2019-01-02 20 A,2638.8600503654143
2019-01-02 21 A,2613.5317493171265
2019-01-02 22 A,2521.613389986309
2019-01-02 23 A,2440.8894753398054
2019-01-02 24 A,2315.6676488066487
2019-01-03 01 A,2242.6122674374046
2019-01-03 02 A,1985.5131477281543
2019-01-03 03 A,1868.7728749616144
2019-01-03 04 A,1905.7671242567758
2019-01-03 05 A,2120.8561541040735
2019-01-03 06 A,2270.0030535536525
2019-01-03 07 A,2491.0977926527376
2019-01-03 08 A,2898.964101067575
2019-01-03 09 A,3023.0043619670705
2019-01-03 10 A,2880.490547839132
2019-01-03 11 A,2770.736101074888
2019-01-03 12 A,2574.3958685929356
2019-01-03 13 A,2405.2426968569807
2019-01-03 14 A,2296.294288853273
2019-01-03 15 A,2161.299076162508
2019-01-03 16 A,2129.443240280016
2019-01-03 17 A,2163.0229883130955
2019-01-03 18 A,2418.657986472427
2019-01-03 19 A,2714.3849643190797
2019-01-03 20 A,2793.8097260805985
2019-01-03 21 A,2727.664903008982
2019-01-03 22 A,2622.50159634391
2019-01-03 23 A,2543.765736206291
2019-01-03 24 A,2384.7159375644724
2019-01-04 01 A,2144.580370924953
2019-01-04 02 A,1873.8556032681272
2019-01-04 03 A,1781.6888214277844
2019-01-04 04 A,1841.0365390904262
2019-01-04 05 A,2016.6094764924867
2019-01-04 06 A,2159.42546883256
2019-01-04 07 A,2385.1927267310675
2019-01-04 08 A,2742.3484868818045
2019-01-04 09 A,2905.0093754554828
2019-01-04 10 A,2836.448226598989
2019-01-04 11 A,2700.5761967067456
2019-01-04 12 A,2509.7574942863694
2019-01-04 13 A,2331.4795280901153
2019-01-04 14 A,2200.676401421486
2019-01-04 15 A,2051.5431798221143
2019-01-04 16 A,2013.0281253796934
2019-01-04 17 A,2066.37092258518
2019-01-04 18 A,2275.0726539698267
2019-01-04 19 A,2640.7043974421554
2019-01-04 20 A,2636.7255591087032
2019-01-04 21 A,2551.3785455569114
2019-01-04 22 A,2519.2133992558593
2019-01-04 23 A,2413.221549330736
2019-01-04 24 A,2292.9903034942845
2019-01-05 01 A,1981.9101396766355
2019-01-05 02 A,1710.0727982283515
2019-01-05 03 A,1624.1848996178005
2019-01-05 04 A,1643.6412614033402
2019-01-05 05 A,1834.447442570015
2019-01-05 06 A,1954.5996919847548
2019-01-05 07 A,2210.845568085814
2019-01-05 08 A,2589.795696864966
2019-01-05 09 A,2805.7151408954487
2019-01-05 10 A,2718.442845813478
2019-01-05 11 A,2637.3962923095046
2019-01-05 12 A,2512.612799667332
2019-01-05 13 A,2268.230165542348
2019-01-05 14 A,2158.367886910508
2019-01-05 15 A,2011.6810337199565
2019-01-05 16 A,1983.4633685482308
2019-01-05 17 A,2056.0552675917397
2019-01-05 18 A,2310.998874817506
2019-01-05 19 A,2619.807409534723
2019-01-05 20 A,2690.6928305336896
2019-01-05 21 A,2624.8272260882
2019-01-05 22 A,2474.992466743428
2019-01-05 23 A,2372.489289443419
2019-01-05 24 A,2223.5080739926416
2019-01-06 01 A,1824.7116512065363
2019-01-06 02 A,1558.4937327319067
2019-01-06 03 A,1496.3056994065662
2019-01-06 04 A,1516.0751434551755
2019-01-06 05 A,1692.548833223235
2019-01-06 06 A,1823.3593820711408
2019-01-06 07 A,2050.8189715560725
2019-01-06 08 A,2399.9495018683265
2019-01-06 09 A,2547.3044433634677
2019-01-06 10 A,2429.7235204119384
2019-01-06 11 A,2358.4380528157444
2019-01-06 12 A,2191.842706704859
2019-01-06 13 A,2052.8688581124834
2019-01-06 14 A,1950.584005403563
2019-01-06 15 A,1818.2268798403204
2019-01-06 16 A,1778.6117245971327
2019-01-06 17 A,1813.99937218378
2019-01-06 18 A,2065.968261319729
2019-01-06 19 A,2389.7846847733185
2019-01-06 20 A,2423.495820578909
2019-01-06 21 A,2361.394939210838
2019-01-06 22 A,2280.4036989292727
2019-01-06 23 A,2184.915693456159
2019-01-06 24 A,2029.687526624788
2019-01-07 01 A,1995.3883399071897
2019-01-07 02 A,1727.0285076968516
2019-01-07 03 A,1625.7857545641014
2019-01-07 04 A,1647.3458567296566
2019-01-07 05 A,1839.5308968908969
2019-01-07 06 A,1961.8078643860365
2019-01-07 07 A,2224.4212759830925
2019-01-07 08 A,2594.525029528787
2019-01-07 09 A,2783.4586129104127
2019-01-07 10 A,2702.316391428979
2019-01-07 11 A,2636.7787323489833
2019-01-07 12 A,2438.751515608628
2019-01-07 13 A,2278.931767951681
2019-01-07 14 A,2122.817396601038
2019-01-07 15 A,1986.3185800141846
2019-01-07 16 A,1926.2854322887956
2019-01-07 17 A,1977.4377835971543
2019-01-07 18 A,2215.722034057587
2019-01-07 19 A,2559.7648545220045
2019-01-07 20 A,2629.0159235543233
2019-01-07 21 A,2588.1615763604595
2019-01-07 22 A,2533.7074318901405
2019-01-07 23 A,2353.8432855575147
2019-01-07 24 A,2204.624918943513
2019-01-08 01 A,2088.762313047638
2019-01-08 02 A,1827.5745875043278
2019-01-08 03 A,1699.7793186022282
2019-01-08 04 A,1700.42629123069
2019-01-08 05 A,1885.7629664372391
2019-01-08 06 A,2054.6057867183117
2019-01-08 07 A,2313.337191849147
2019-01-08 08 A,2651.1995120356614
2019-01-08 09 A,2830.7545084891894
2019-01-08 10 A,2793.4932066974716
2019-01-08 11 A,2668.259721316581
2019-01-08 12 A,2418.0429169223544
2019-01-08 13 A,2274.998513105209
2019-01-08 14 A,2149.9228937101852
2019-01-08 15 A,2023.6155724449275
2019-01-08 16 A,1968.9062113037076
2019-01-08 17 A,2024.6446399196973
2019-01-08 18 A,2281.378429216644
2019-01-08 19 A,2654.504258304575
2019-01-08 20 A,2706.9198643628306
2019-01-08 21 A,2658.275523420294
2019-01-08 22 A,2544.1095728013324
2019-01-08 23 A,2459.536281744552
2019-01-08 24 A,2308.507062191241
2019-01-09 01 A,1977.6797751809981
2019-01-09 02 A,1723.0713717627327
2019-01-09 03 A,1614.7868266182059
2019-01-09 04 A,1627.3555112459148
2019-01-09 05 A,1870.88728995386
2019-01-09 06 A,1992.7524147719107
2019-01-09 07 A,2227.710662897258
2019-01-09 08 A,2606.3026327995185
2019-01-09 09 A,2741.9603980363445
2019-01-09 10 A,2663.4454278619746
2019-01-09 11 A,2529.863747429793
2019-01-09 12 A,2325.02866586421
2019-01-09 13 A,2186.245782325328
2019-01-09 14 A,2065.896409088662
2019-01-09 15 A,1927.8933589628723
2019-01-09 16 A,1863.11160150996
2019-01-09 17 A,1918.4695650906303
2019-01-09 18 A,2178.774660949141
2019-01-09 19 A,2522.538300874772
2019-01-09 20 A,2598.064097877266
2019-01-09 21 A,2538.1986470053307
2019-01-09 22 A,2460.432558128088
2019-01-09 23 A,2338.024565319315
2019-01-09 24 A,2236.201252872795
2019-01-10 01 A,2009.8765469198897
2019-01-10 02 A,1735.5934696037725
2019-01-10 03 A,1614.7546216093513
2019-01-10 04 A,1650.6712784387173
2019-01-10 05 A,1847.999327568597
2019-01-10 06 A,1968.5967158739043
2019-01-10 07 A,2192.252313373576
2019-01-10 08 A,2588.674548590713
2019-01-10 09 A,2749.1772989868027
2019-01-10 10 A,2696.4796503061884
2019-01-10 11 A,2579.121481543509
2019-01-10 12 A,2328.634784957664
2019-01-10 13 A,2186.204889244482
2019-01-10 14 A,2051.681447562394
