일자|시간|구분,공급량
2019-01-01 01 A,1975.9050883930445
2019-01-01 02 A,1827.9375846404255
2019-01-01 03 A,1754.1569438929273
2019-01-01 04 A,1765.0242779310947
2019-01-01 05 A,1900.8356527734372
2019-01-01 06 A,2026.9085488912697
2019-01-01 07 A,2391.2939688268734
2019-01-01 08 A,2863.5048015530756
2019-01-01 09 A,2997.8620180010303
2019-01-01 10 A,2761.0414815008903
2019-01-01 11 A,2750.8603160678254
2019-01-01 12 A,2591.374426721408
2019-01-01 13 A,2413.133971381071
2019-01-01 14 A,2227.392062708057
2019-01-01 15 A,2146.0279835305746
2019-01-01 16 A,1967.095624021177
2019-01-01 17 A,2085.3177933240195
2019-01-01 18 A,2340.9987782749813
2019-01-01 19 A,2778.6731646874223
2019-01-01 20 A,2755.268406016487
2019-01-01 21 A,2686.9921382951284
2019-01-01 22 A,2593.3661185140545
2019-01-01 23 A,2450.8386104680358
2019-01-01 24 A,2304.1059050613967
2019-01-02 01 A,2017.4949651287561
2019-01-02 02 A,1764.4839167012028
2019-01-02 03 A,1649.9535957348958
2019-01-02 04 A,1665.707560549265
2019-01-02 05 A,1866.198844717305
2019-01-02 06 A,2053.848760169435
2019-01-02 07 A,2308.150342426825
2019-01-02 08 A,2778.7892745389627
2019-01-02 09 A,2905.201210635275
2019-01-02 10 A,2789.343360155256
2019-01-02 11 A,2755.548763923932
2019-01-02 12 A,2500.447514649668
2019-01-02 13 A,2387.321089410479
2019-01-02 14 A,2256.996401884095
2019-01-02 15 A,2112.021216686287
2019-01-02 16 A,2021.7427501686789
2019-01-02 17 A,2107.3476173548897
2019-01-02 18 A,2341.90857003985
2019-01-02 19 A,2676.975237140031
2019-01-02 20 A,2763.7963417769906
2019-01-02 21 A,2671.305639789895
2019-01-02 22 A,2604.2007782203345
2019-01-02 23 A,2513.7727986116333
2019-01-02 24 A,2348.8926400151513
2019-01-03 01 A,2018.4989561409914
2019-01-03 02 A,1874.4892278316495
2019-01-03 03 A,1766.938641267092
2019-01-03 04 A,1728.9919034700843
2019-01-03 05 A,1955.306644507996
2019-01-03 06 A,2117.017938948728
2019-01-03 07 A,2393.3507255370305
2019-01-03 08 A,2832.7516126069686
2019-01-03 09 A,2959.9167843079476
2019-01-03 10 A,2809.489392915331
2019-01-03 11 A,2788.6087845126935
2019-01-03 12 A,2423.3244355780816
2019-01-03 13 A,2218.395617914065
2019-01-03 14 A,2105.6467999595984
2019-01-03 15 A,2012.1982816725713
2019-01-03 16 A,1959.459797700377
2019-01-03 17 A,1984.529679489087
2019-01-03 18 A,2251.0035061158624
2019-01-03 19 A,2588.1298261172346
2019-01-03 20 A,2627.077094041952
2019-01-03 21 A,2570.944149570207
2019-01-03 22 A,2555.54509402077
2019-01-03 23 A,2397.867274440404
2019-01-03 24 A,2205.2387232613733
2019-01-04 01 A,2023.863068541117
2019-01-04 02 A,1752.491420571524
2019-01-04 03 A,1612.4724468616992
2019-01-04 04 A,1645.6308153951747
2019-01-04 05 A,1869.0159965190605
2019-01-04 06 A,2009.7907859666325
2019-01-04 07 A,2271.350311358684
2019-01-04 08 A,2784.777519347589
2019-01-04 09 A,2863.0886276904585
2019-01-04 10 A,2838.878732491985
2019-01-04 11 A,2780.1400870244956
2019-01-04 12 A,2555.317801989405
2019-01-04 13 A,2247.5818735007006
2019-01-04 14 A,2216.8625758819385
2019-01-04 15 A,2054.5139167215284
2019-01-04 16 A,1982.612124012769
2019-01-04 17 A,2069.260995286233
2019-01-04 18 A,2304.73258792886
2019-01-04 19 A,2596.3348799237556
2019-01-04 20 A,2585.830874558268
